idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
3,refs/heads/master,b8de3cfbf9f3e3c515095bc578bee7e4fa2dae05,1b44f5c422b3c2ccf0f4e109abf56c25a82e6a29,1f95fb0022d0af5ca477d321d0dd38c08299cadb,,False,5,0.8424165610477398,Tests_passed,8515c2aab6cfd61c097bbc1faabd6a506dd5076fafc8aafd7d2ed00b8303abcb,True,0.8424165610477398,Tests_passed,73b5daad50924a9ab4cd32d483dd0e117710a7bc449573f95c74ef5c6a1a9713,False,False
4,refs/heads/master,1b44f5c422b3c2ccf0f4e109abf56c25a82e6a29,17657b665039373f39971aac7a342e9e6e40e1ed,05a13fa98e66e856e23ee716608100d7dfcd7f11,,False,4,0.8424165610477398,Tests_passed,9881caf2700e61d820b91e12b4b3a30d1b7c66c1ab483d450af8c5470897d424,True,0.8424165610477398,Tests_passed,b1c38bbda4fe7c92e67c416549868ff6bdac439ed663c19a2885dc1ed90a60dc,False,False
6,refs/heads/master,d054265de71375575f554ebd51ac542bb355bb3d,a02baf8d681e1c7c6552cf92eaa9a05487638c33,5afe1c740b888e8ec9825d36121a78d0cba6af07,,True,13,0.0008046131151937,Tests_passed,b3f262cb61673c5500bb59df36d631fc25e09942437fbac8694bbbb3449dd918,True,0.0,Tests_passed,66bebb5e9b7851e09bfff190c5816e2cb6f933883fbba94f4f81166a5bcd05bd,True,True
7,refs/heads/master,a02baf8d681e1c7c6552cf92eaa9a05487638c33,edac2f834566927b7db553897c8df74bcab71fb3,779e0cbfc1b7fd9db11d94c6d973bac7f988adba,,True,52,0.0008046131151937,Tests_passed,644548e84e77f666649e205b280cfc45a42aa2f0d1076e005b937ba4678cfd99,True,0.0,Tests_passed,92e39dbbccaf924a81f1c0ec01e33bb379b3f972c5e9248ad92c800d141446ac,True,True
8,refs/heads/master,edac2f834566927b7db553897c8df74bcab71fb3,195cf662683e7a9e5e7ca0bae0e4f98ca66b19ad,165f6404518d138e5ee22cbbd7c0fa17c08cf112,,True,11,0.0008046131151937,Tests_passed,0444bc78307c697b20889c9d33ca94feca15cc3dec41836b2c9a1b03980347b1,True,0.0,Tests_passed,4bb4b9ef9cffec13ac62c56fd232ee6092e724271c3986a34a5a66711df862b2,True,True
9,refs/heads/master,195cf662683e7a9e5e7ca0bae0e4f98ca66b19ad,24e8dae93e7c11de150b16d6470239c8ffdad9ec,4af05f3cde10b97b53f0b3195fe89940e1a30303,,True,10,0.0008046131151937,Tests_passed,54033d826b88c94304ed7bf731b0555c7edb278d9cec70a1439e48dd7de0cc25,True,0.0,Tests_passed,183e904ae4cf53b30c0fab5a6734d97f7c0d959c17b0d17be7086a7dcbf1f7f9,True,True
10,refs/heads/master,24e8dae93e7c11de150b16d6470239c8ffdad9ec,c6f742e95ed6f8cf38803a9215fdea7d8d90ab98,c9fe06321a4c5715b709655c185e215dd97c47b0,,True,9,0.0,Tests_passed,d1cba7ef5b908d62803b2706d76ba10378586e95eeda523c9f03d02edb6f5b29,True,0.0008046131151937,Tests_passed,0d490c8f06cd0219da72e6272322cb3e74daaa7e697c3cf1affa68e8eb36ea27,True,True
11,refs/heads/master,7c87471b50ddb620df6482bfa63c0ac9c50bb5e4,419593a0f6e8aab3c8f8eafd1f869a03276f9afc,728ed91e0dd734fdaa5ac8f1ea9f92aca17f54fe,,False,10,0.0,Tests_passed,6209b81e146ada55ee9b247b3000d4080eb0bda0887d77b5bcba853a86f2778a,True,0.0,Tests_passed,dabc42dec6eb1915e1397063599b9730739bfd604baf223fbefaa70d47361d75,False,False
12,refs/heads/master,419593a0f6e8aab3c8f8eafd1f869a03276f9afc,663365fa267b1758aeb004247872ee2521561bf5,7a55962fb1b289c953e44e842a7f219e80646687,,False,3,0.0,Tests_passed,7961fcefa78a1845afddea01a2786c972cc9dfc1e5da3366d96f00d84c898257,True,0.0,Tests_passed,6209b81e146ada55ee9b247b3000d4080eb0bda0887d77b5bcba853a86f2778a,False,False
13,refs/heads/master,663365fa267b1758aeb004247872ee2521561bf5,1efd6c6247be8d2a0064ae39c85715e7d60db675,efea33a8bd56c0ee2a88448a4aeddd9c7619471d,,False,6,0.0,Tests_passed,ca7399a0355cdac9dabf0d0e85062c984d92f6ff4996138a06ed51f2ce877512,True,0.0,Tests_passed,0bd706e6161ca654a742b8a747da775b89fd9bfcdc2c5290fbbce5b603baf810,False,False
