idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_ignorespace_plus,gitmerge_recursive_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint
4,refs/heads/master,19a671985cce2db348b07fdf8481409a45b6dcb4,5a8501c46c9b1fc7ed5ec9285f11e5e7967f36fc,7e6b7a094b2b465243053bd149d66eef6714fe55,,True,True,Tests_passed,bd13331eef5933ea20f4f5e7e84465d0616704b65b5094e13eee7fda24e46435,True,28,172,796,2,True,Tests_passed,6c1e8e98b61e4af0b0394738dc6850bcaa8c34cb3c62db5c4d92a1c3140ef811,True,28,True,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,2b223685f826dc953deae30071b50259f2f77ea0e79ebe7d284f714e1d4b060b,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,2b223685f826dc953deae30071b50259f2f77ea0e79ebe7d284f714e1d4b060b,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb,Tests_passed,0f7f70bc33786c7c660c1fdd35748f0fbe17dbe19bdb445f4877c271a4397bfb
5,refs/heads/master,a687b0bb0261d502f8bb8c7ab2d1daaf394359b3,2be2e828f9f02487973c32a989c4b25126c0b36a,bbfec44c17e0b010e4ca16b5b3f6f1dfc33e006a,,True,True,Tests_passed,5e123d71ea36a8d1f214010c65d0ad3c8223c6551a602799d31110a3de91abbf,True,37,181,2394,2,True,Tests_passed,d08fd6ce32c9ae5c48d1a382bb1429b8c74985f63143809d16acb411af076d23,True,37,True,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,04d18cccff01daa42bd72ac6a9de81ad04d644486a42a4f7f4bd4df32f41af87,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,04d18cccff01daa42bd72ac6a9de81ad04d644486a42a4f7f4bd4df32f41af87,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,0dd693da5fd16d22a0ab86ded655a35a62edead126720d344f32d69758d0c34f,Tests_failed,874f796cb2c0cedaa36ff1382f01dec2ab9580c973e91fe195bc73753e3da1ee,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,04d18cccff01daa42bd72ac6a9de81ad04d644486a42a4f7f4bd4df32f41af87,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,0dd693da5fd16d22a0ab86ded655a35a62edead126720d344f32d69758d0c34f,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,04d18cccff01daa42bd72ac6a9de81ad04d644486a42a4f7f4bd4df32f41af87,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a,Tests_passed,2e5ef07811ea106d6e3db1514a0a6992fac23258007f99688dc9e7514f856f0a
6,refs/heads/master,75f5c20e784c95a7d810d61508d3c6be690661dc,5c19495d24ba0737c9f85bf776587389fed17523,7fd15df092a23eafe8f3c6cd615f711beafc2679,,True,True,Tests_passed,427dfb68096f9363315a1037419f286f2f35fcee7cf60774d0139d7155fe0a83,True,41,168,2290,3,True,Tests_passed,95edd89cb94de2919294dece0ad9636a2079fa89387d94d1da037fe374c6d162,True,41,True,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd,Merge_failed,62439d0e5b3c746cd0575f78cbabc3fe0de5ed08943b9eca8eb92622da4f036a,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd,Merge_failed,62439d0e5b3c746cd0575f78cbabc3fe0de5ed08943b9eca8eb92622da4f036a,Merge_failed,1b17a44036c9fa6ae1eb8c1fbe8eb2c6e37fd00070854a38c4ea351756b389ce,Merge_failed,1b17a44036c9fa6ae1eb8c1fbe8eb2c6e37fd00070854a38c4ea351756b389ce,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd,Merge_failed,dbfb948050938f46582462c612ef25d4d3c9a719300d7211939192344c12b7eb,Merge_failed,1f888f86dfe02e7873c91d8c72d0cc8ad2ffd109e65993d2f9919e09dc34c678,Tests_failed,e0d413352c7e33ca89d09c184dd5a05c24f312121a2fd763e12bf35b6fc656a8,Tests_failed,47ee8a6a0be73497914f3ac836a561121336d2088189375620f5ff5dfcec9134,Merge_failed,1f888f86dfe02e7873c91d8c72d0cc8ad2ffd109e65993d2f9919e09dc34c678,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd,Merge_failed,62439d0e5b3c746cd0575f78cbabc3fe0de5ed08943b9eca8eb92622da4f036a,Merge_failed,1b17a44036c9fa6ae1eb8c1fbe8eb2c6e37fd00070854a38c4ea351756b389ce,Merge_failed,1b17a44036c9fa6ae1eb8c1fbe8eb2c6e37fd00070854a38c4ea351756b389ce,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd,Merge_failed,25d1faac356bd356a8a242ace3cbe1a27a54f996166e6acd2110f8b9b0943ccc,Tests_failed,e0d413352c7e33ca89d09c184dd5a05c24f312121a2fd763e12bf35b6fc656a8,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd,Merge_failed,62439d0e5b3c746cd0575f78cbabc3fe0de5ed08943b9eca8eb92622da4f036a,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd,Merge_failed,69ddfdf46eb46bc6871cbc6948b5e9417fec8bc30354e4cb7094d1d287fff8fd
