idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/main,0f327d6ba855e1931432c6b4f1a598b05af690c0,f26926ecf3ec389983fa680413deb609ffd837c7,00903b1e91e5e42bb6197828dbf53e163717c0c0,,,,,,,,,False,False,False
3,refs/heads/main,2fae2f1d8daf58a0b295299fcd94cb432e7379ec,380abdfbc88af607ab5572db2a275054fd43093a,0f9c5d190b088a2882465a86f06b853ddee076d6,,64ee81ab35026fba5dac452351bbfbb907cc2402859985940e6f4c5d96fa51dd,Tests_passed,0.0,6d806a440a27582f1d857cba40d784453563105b2c6fedf7c51fc8bed2f5198b,Tests_passed,0.0,True,True,True,True
5,refs/heads/main,9a4533d9df582d06f172d2b9ca6beec32dd624fe,b4265f845c0559ad886d28158c01d958a3bca645,806a3a4c712867616478a5ac7891255866eaa82f,,,,,,,,,False,False,False
7,refs/heads/main,6f611a1df0cb68a21456bb3f052196afe0d9271e,50fedd54a51f54aba03f5d3c91d302076ce8d902,a558adf5d3a8b8e582bfbde36afd300b337aa67b,,,,,,,,,False,False,False
8,refs/heads/main,50fedd54a51f54aba03f5d3c91d302076ce8d902,0b3cf7bba5cd7f1ec615e6ee76b23fccf6a7a5b7,316b1908fd73b5867943dba0d6b4c32e0b1a7f10,,,,,,,,,False,False,False
12,refs/heads/main,8e8eea9c4d7fb741c61ff712aea1479ecce8e286,666a6f18b2ee1dbf2ff8230aaab09c3a46b9b7ed,63dc94c996ce6eb5c3ca8111f7138ec9548f5bdd,,,,,,,,,False,False,False
13,refs/heads/main,666a6f18b2ee1dbf2ff8230aaab09c3a46b9b7ed,d4de09087fb5df75ee815bdc784adeb925edbc08,00c6ffd76e0f20bc770a6fa9253498280ec66e38,,,,,,,,,False,False,False
15,refs/heads/main,aadd313dc76d640c65ba488b752189deb3efb47a,5496452061e7703c84b494e938218afe6bbd8b65,a28c7d33d6c2b9bd1080735fd8ad327988f02aff,,,,,,,,,False,False,False
16,refs/heads/main,5496452061e7703c84b494e938218afe6bbd8b65,49011e56ec539dc7572d43ffa335deaf144fc065,2f98511824f1d61ad3c16da5d2fac97cfe4c5877,,,,,,,,,False,False,False
19,refs/heads/main,80f2de89ddb653f16b6b0e6d91c6234036e21ed6,7bc4e0c731d0a7511c11271a801e4cb3b499f6e7,9999f789c46dffb2c44e8f627cf2f947f1b6697c,,,,,,,,,False,False,False
