idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,49e5d3cf30491eb08415c99945dd787eba6b0e16,d3aff029113b374bdf35823e949c1079c8968cda,2f058489842d42980cca7147ac492f77352f45d7,,False,False,True,2,2,4,2,False,2,,,,,,False
4,refs/heads/master,c9ea8224dac590674194550b37ad2e5ee69ba97b,409cee770c4efe58764c480eecf30caae205ff48,5881d04011d4b759fb1832a16a705801be44f1ea,,False,True,True,19,37,55,2,False,19,,,,,,False
5,refs/heads/master,409cee770c4efe58764c480eecf30caae205ff48,3cdddbc9c3f511931a70f44fe47386eb87f7c33c,d1d330c7ec797081a35edc243b43dae034f5b080,,False,True,True,19,35,51,2,False,19,,,,,,False
6,refs/heads/master,3cdddbc9c3f511931a70f44fe47386eb87f7c33c,7a6f47bd33f819d54c65d9c9d6136b926beb8cf3,4b38a8aa357f0d475f73b595cfc8109529849b3d,,False,True,True,19,39,59,2,False,19,,,,,,False
7,refs/heads/master,7a6f47bd33f819d54c65d9c9d6136b926beb8cf3,dc7524432fe6a564df20d302fbcc5779cc42a662,eae2d79c3f584541d7bcb84bbe8525c0c1a49f80,,False,False,True,2,3,6,2,False,2,,,,,,False
9,refs/heads/master,36825a6d2ce24cea7d7fafcfabe4286e8ed02721,39d39cc0f6cf19530d6710f163bdeeefe2e1f5df,9581ce63867cf5b00839a731059c73191198261f,,False,False,True,2,3,6,2,False,2,,,,,,False
12,refs/heads/master,6efaebbb448856b1c46a6bd3557f2731ed478f98,03975ce68fdd4a6420839d1d91b26e23d34993b3,e0dd8e19978e73b4b9a6632f151c37c4e8446873,,False,False,True,2,2,4,2,False,2,,,,,,False
16,refs/heads/master,e633bdaa6629f8574ab1dacdf5ab252d80fc04ae,9113ab1207e7a6c718ca8faf5884cc0bc7163919,b2f08fc54fbcd77a6e9629424e9edbed0fc3de4a,,False,False,True,9,16,59,2,False,9,,,,,,False
18,refs/heads/master,691db9b90953eafd10911dbdc61e9edb2729e301,c2bbe88265d323da76f7268818b4a97a39900ae4,3d2dc7607b803f08481e668bdd233fd056ce3faf,,False,True,True,24,46,691,2,False,24,,,,,,False
19,refs/heads/master,c2bbe88265d323da76f7268818b4a97a39900ae4,4ffb5833d547c148b63b404e3966c3b09233aae0,f87bcae78e3147257d7c14053678a0a30b2bb4c1,,False,False,True,2,2,4,2,False,2,,,,,,False
21,refs/heads/master,79fb4173ef3d68110da5f42c78f4da2949c82c3f,891adfe47a418644539915b5c9c2541de897a150,264a0343256de4d12696ccf8535c604410bc3422,,False,True,True,24,42,683,2,False,24,,,,,,False
22,refs/heads/master,891adfe47a418644539915b5c9c2541de897a150,5f2194f064af09f6caf18d1cbe1f4f08a6b68937,6bdde543b39ce082fbcf644d29262291abcd4959,,False,True,True,14,16,248,3,False,15,,,,,,False
23,refs/heads/master,5f2194f064af09f6caf18d1cbe1f4f08a6b68937,51ae69309008b00908a5bba6dfb840bdd7fd1e7b,d45293eca7e1362c0a12b2ea7dbcf52918ddbf1c,,False,True,True,14,26,1101,2,False,14,,,,,,False
24,refs/heads/master,51ae69309008b00908a5bba6dfb840bdd7fd1e7b,bd5a6c6ec12af68f972d73dc26e1a2d4cd55d072,2edb1e6a706b464b5c7211ee7a92c41eec6230b5,,False,True,True,3,13,717,2,False,3,,,,,,False
25,refs/heads/master,bd5a6c6ec12af68f972d73dc26e1a2d4cd55d072,36914fdef088cafaa33b66359b17d081284e194b,dceefcf9a1a6fe80e55ea8ff8106e7e6b233b6b0,,False,True,True,15,56,212,2,False,15,,,,,,False
26,refs/heads/master,36914fdef088cafaa33b66359b17d081284e194b,3536e6bd2a62de29f982fd981a4e4f1440c854f3,33859e696789ae533352c2c4808b377b20a27dc0,,False,True,True,15,55,210,2,False,15,,,,,,False
27,refs/heads/master,3536e6bd2a62de29f982fd981a4e4f1440c854f3,4d0bd2a23854106fba2ed98d4061df7be5bbe0d2,bae7c1647b6e13fd8cd666de74a8b77c88a7cdef,,False,True,True,15,54,208,2,False,15,,,,,,False
28,refs/heads/master,4d0bd2a23854106fba2ed98d4061df7be5bbe0d2,386c53ba286713e943a38763c22c808d44708f55,65ea0cdc9ec890daf93a8b46acfcc2fbeded0238,,False,False,True,2,4,8,2,False,2,,,,,,False
29,refs/heads/master,386c53ba286713e943a38763c22c808d44708f55,4af94c278858acfcdd035d372bb60877e77c7af9,ca0091c3c3650a0b506071d8939837d0d480ab13,,False,False,True,2,3,6,2,False,2,,,,,,False
30,refs/heads/master,4af94c278858acfcdd035d372bb60877e77c7af9,f111719ed8b509df22e717b9c43d39cef2258e42,73b9c30ee559030702d057681444614f551d5295,,False,False,True,2,4,8,2,False,2,,,,,,False
31,refs/heads/master,f111719ed8b509df22e717b9c43d39cef2258e42,b84793df4e4ecdd7a6e1ccb2112f9abdc410ae3f,06b1b27825240cf198b879b9c076a3f5cc74b3f7,,False,False,True,2,4,8,2,False,2,,,,,,False
32,refs/heads/master,b84793df4e4ecdd7a6e1ccb2112f9abdc410ae3f,e45528025f6e461bf959dbac6fd2a8fa27571c49,ebf5c739fae27eaff921eafc3bb14421ec575a23,,False,False,True,2,3,6,2,False,2,,,,,,False
33,refs/heads/master,e45528025f6e461bf959dbac6fd2a8fa27571c49,e5b8e617a5b5dfe20725a695d2a80a45c515801b,3ab476a450f2f65573b664c79b2684da18a3d19f,,False,False,True,2,2,4,2,False,2,,,,,,False
36,refs/heads/master,7379b2f8e0891dc91237011f914c4246f8365fbe,b892bc674e98231afa91ac883e3b61bc36c444c6,ba16e26e76ab8f7103ecf20e48f6d443011663d3,,False,False,True,4,16,67,2,False,4,,,,,,False
37,refs/heads/master,b892bc674e98231afa91ac883e3b61bc36c444c6,8689ecbcdb45504e47cc28e7535981b21327221b,77838e2dc6220b1ca803ef47188e26d5d75b7830,,False,False,True,4,9,37,2,False,4,,,,,,False
38,refs/heads/master,8689ecbcdb45504e47cc28e7535981b21327221b,56b708cb0ae0c0dd35303bb7547f37aa09018b1e,d61ff66e3a76d95e61cd7b9dae44d4274185365a,,False,False,True,6,12,54,1,False,6,,,,,,False
39,refs/heads/master,56b708cb0ae0c0dd35303bb7547f37aa09018b1e,b20fe87f4b461509ff649cf93caa9a8380b9b8d5,e12e50c43222cdc1497c24eea8873017b7286e80,,False,False,True,6,12,37,3,False,6,,,,,,False
40,refs/heads/master,b20fe87f4b461509ff649cf93caa9a8380b9b8d5,2ee83e9eb56d12fd164c268842c57e0baff7e4eb,aaaf171e1efc45bc09eccfc528f1c2f814485130,,False,False,True,5,9,28,2,False,5,,,,,,False
41,refs/heads/master,2ee83e9eb56d12fd164c268842c57e0baff7e4eb,d22724be5a36b574a115942db21da97affdb4792,1215b9bcf73777484d22245f6cd67d7497d1b97f,,False,False,True,5,9,26,1,False,5,,,,,,False
42,refs/heads/master,d22724be5a36b574a115942db21da97affdb4792,7d0bb8e82aee9e603cd0c4ae6129b27ff35c9ebd,254cb9a2fcbe7b91b1ddd363dff246a06feaa4a2,,False,False,True,5,9,29,1,False,5,,,,,,False
44,refs/heads/master,85e38b6763de124fa2f68c57a88647fcf9c9ac28,2bb97b933a3900fd80f40863c1a4ba7e5a99fcca,1d139c7bcdbe51081cb34da8794092d5e2fee450,,False,True,True,5,4,707,1,False,5,,,,,,False
49,refs/heads/master,e12bef7f0913c9397c358c93c8a6a7fba8746427,5b0e0462f4078767ef932723a42dfc463f2b8802,d29f2a550bcc77080c4448c6bf2a9689a61864ae,,False,True,True,4,4,37,1,False,4,,,,,,False
51,refs/heads/master,8b135e0408a125943f38c7621d62e4d69b9d511e,61e73dc4643771021a18a1fe0b41e4df7dd9a810,6c6dba8aaee50c28c8cca2b07e568b9544dd468d,,False,False,True,55,264,1055,2,False,55,,,,,,False
52,refs/heads/master,61e73dc4643771021a18a1fe0b41e4df7dd9a810,a373ed14aff058ca2372cc03de9884a3ab34eb80,a37ca8067e936acd3ab0e7c4f6dee47d745c2a82,,False,False,True,54,265,954,2,False,54,,,,,,False
53,refs/heads/master,a373ed14aff058ca2372cc03de9884a3ab34eb80,d4341aa02872ede42fdcf74671a1f9c7e7d32e2c,7a0f4dc29fdd52e694f1ffc0abdf18b76b212d1e,,False,False,True,5,20,82,2,False,5,,,,,,False
54,refs/heads/master,d4341aa02872ede42fdcf74671a1f9c7e7d32e2c,287bd70d632f03e9264adade3d71b12fd21e9bb4,6a65e4b09b7d16c4aba403550b6d38935c2817da,,False,False,True,5,9,48,1,False,5,,,,,,False
55,refs/heads/master,287bd70d632f03e9264adade3d71b12fd21e9bb4,05f63a90d750ac233d0a2f9cf83928a8274c097a,048f9aa601c0f117570c950d664357f0f772fb3c,,False,False,True,3,2,26,1,False,3,,,,,,False
57,refs/heads/master,ebcca4bc1dd4577582e0caf8def324af6558b09f,1b968ee0dfe77286036c9ce31660003fdd4a3fd7,8fb139e51177d86f8655df30a846113c8aeb8891,,False,False,True,23,34,492,2,False,23,,,,,,False
58,refs/heads/master,1b968ee0dfe77286036c9ce31660003fdd4a3fd7,eaf9e5623aa71fc07464949984b48595e1d5754e,9bf42545fce3e2afab167ecccbb93c90d4940d39,,False,False,True,23,33,490,2,False,23,,,,,,False
59,refs/heads/master,eaf9e5623aa71fc07464949984b48595e1d5754e,191e6e8529cae9d9d24068e20aeeee1a740904ba,45cd40ad90c9d00c002504a0491cd099d12734e4,,False,False,True,23,32,487,2,False,23,,,,,,False
60,refs/heads/master,191e6e8529cae9d9d24068e20aeeee1a740904ba,f22ecab2b073c4aa4ca38d1ea3faf15dd57b539a,ec385794a1f0d910f18e942998ad0d97d04a9a3b,,False,False,True,23,31,485,4,False,23,,,,,,False
62,refs/heads/master,08373b68f442a945eb4c482f43ad0cd6fb674e6b,6c604808c14b4d1d42d34553b6581fe9d6ec03a0,af6303c3f96bee3f8e16f09e04a7bac2bd3b41ca,,False,False,True,2,2,118,2,False,2,,,,,,False
67,refs/heads/master,31bb63967b9a325c908d23c81cfac51af30c4aa7,8d92efb0c01ca9316a0eb73e0bf839847fc39e5b,64bafd370504aab7ece735a9a7c28863b23c03f7,,False,True,True,10,27,236,1,False,13,,,,,,False
69,refs/heads/master,64bafd370504aab7ece735a9a7c28863b23c03f7,f565f9b31b3d5c9480de883ed367bd118bf6c368,67be923d7d2e37458eda32bdd1ae0b3021b0b39b,,False,True,True,8,11,259,5,False,12,,,,,,False
70,refs/heads/master,d3cdd1c58dd31c5b6a2ece582ccb58cec53b684a,fe15b0719486b8eda7c323abe2d6de77a7826314,67be923d7d2e37458eda32bdd1ae0b3021b0b39b,,True,True,True,6,9,188,5,True,9,Tests_passed,2a5f708e360f2842af31422b3c253e62b0a76a6eef680b8a7162bdd13ca5948a,True,Tests_passed,43966722224b1e9fb8062e662cc20acf9d672be6d2f687d4c61c118e3f052fad,True
71,refs/heads/master,67be923d7d2e37458eda32bdd1ae0b3021b0b39b,3af99f9ee41c4dcff10ac4dff938fae7fd3c7b1d,6afa2123158661745199250d4ca8c9a9e70935d0,,True,True,True,5,6,13,2,True,5,Tests_passed,8f926a3699ef8eca3dcc19343d795004b0cdb304863287b69516dd51f83ba60a,True,Tests_passed,a1cc5c0e957ff59c19ec5edf804d840f482ccf0f5b99d50da12c5d2f8b161ac1,True
72,refs/heads/master,9dcf7f68fe780e641db96f7e8aa214e88ec6faa6,86cb9eaa15da84d84478c20acbbe10148af2bb17,43efa9c795d03957a32693fdc9af5ff31e94a510,,False,False,True,3,2,3,1,False,3,,,,,,False
73,refs/heads/master,5f73b5bb94beb401c571ff727a47bee09ae03bc9,b71529a99d9b5eecfb2a4fb329504bb429ccbab7,3f9fd61355609038251a90d859e2e94f2a5659ee,,False,True,True,50,117,1063,9,False,56,,,,,,False
