idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
7,refs/heads/master,42581e298178e08f2482da11d8a78e90452de06c,a7b9d7594b0ac2e6fa0138f7d89ef16dcc8b499c,c0de7c52b5add1ccc062c94afcd66fc5b8a930d7,,58d7990db08cbd7e1c703f5d7a3826ced826fb2b74fa62f9b1e9292d5bd6e3ba,Tests_passed,0.1513392857142857,eb27949c1b9d64b2867a815d7b8c3abff9b3113e0463c6556edaeefca1c0147d,Tests_passed,0.10915178571428572,True,True,True,True
