idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
1,refs/heads/master,f477ae83aab64a76adc3d22b555f64127300bef0,11d899c9cd8d9b001d57e1e3f13a455a2588417d,2d21bfa21ca5df8256cd46f34b22442235d4cb30,,True,12445.0,0.0,Tests_passed,fd033267d0618e2933939dc5a616603a3868ab9b03d765c86c34b70b9b012c7d,True,0.0,Tests_passed,9d11a0c222ac05963a0176917a052e61e7dd218e77fc9fa27484ba230414651b,True,True
2,refs/heads/master,640b16b58a4c9131c18e53f03c204ac1b7fee3c5,8153284f071ddb368597e23f7953906999c9fbf0,e66566a9710a5f65e89986bac8fe533164e5a3a6,,False,4605.0,,,,,,,,False,False
3,refs/heads/master,41c003479483f554d59028b290203b7f5cb1abb3,005584cf2a1fb2ab459348d9d5297e3118f682e6,2d4ccbfd797c8269f464ed3d3a38f18b7203a67c,,False,385.0,,,,,,,,False,False
4,refs/heads/master,509a1568798c7ed4dcdfdadd4597db04f51286a8,38c879683a41be193bc31d16cd5fe2dd06e03cdd,3ffc4bfa9d2c85fa822afe418ec2b02d335c924b,,True,5629.0,0.0,Tests_failed,99ea4ab1353af1f504b5476682c5ab16ca80db05a46fd7279b77beec233225ef,False,0.0,Tests_failed,7bba8157f1c2134023e890f31ba1f9ac3d8c806d7ee2f0e9cc3bc4fcc0191516,False,False
5,refs/heads/master,0df8bd214001a74ddfa6b96a8dfe4e3503efa9f2,43515ba79b126cea99df4d106c202b226cc9d8af,5867728724b34dd1d9aa41162ccdc2bce4a8094c,,False,1913.0,,,,,,,,False,False
7,refs/heads/master,bf81e45f7de2a6b2ca4128558817d31b73c5acb7,7242cdb15579a8e5f04bec5e1e25460fdcfd9a28,c20629e049aaa80bf84d40db1f8d82cb1237f2bf,,True,4662.0,0.0,Tests_passed,679392b7838079374ebf6e52027c7c209b1afda27e503cb8ca21c50996b77591,True,0.0,Tests_passed,4395368f31d13fca0dc249ae2fbd8f38d281c754f670620e8bc76abedab616cf,True,True
8,refs/heads/master,a49826e4d70ba24b5b1de438afc175dda4b04e56,b8792b6a7192510837575b51398b0f23f3936e2e,e32272aedb6c6780a07cbabc4d52b219a97bc57f,,True,344.0,0.0,Tests_failed,3a39e093bb4fa647794c9b70c8db3c2b1e5809a9b2996fa4b7edc67f02aa9889,False,0.0,Tests_failed,43406f24239ef76fa287726ad11125742395ac4ef702822d6a29af7e1d2e4001,False,False
9,refs/heads/master,c3d1367e7c048489663758687b2b36e71489d4ba,69eae7d35b6812e91cf42c575fb2422d7947bd2f,1d59937150c5b79d192487fd2e9c7d007e4994f6,,True,3881.0,0.0,Tests_passed,cf9e93738fd4c6cca3389081334f18035dcdf914628259b296e15d75d85a19e5,True,0.0,Tests_passed,b6daf52e705b4a1426f2ef0a449cb7a54b9727e068f9d3a7406d4f3ebf160c82,True,True
10,refs/heads/master,e78ce6fb1e3045c9fc94893de21a298db7863ba3,7ba60afa71727f33f9f9400d6d7d5d128be8b31c,1e975637c9d67ef96364b5a1d1ba6f176d6116c1,,True,1349.0,0.0,Tests_failed,9a87869d836088be242b5b5daa2c838590b72beedb2e2dbcb5e07ace875b308e,False,0.0,Tests_passed,2ee19ca650c8d620eef9f13edc454f26b2275b1d054dc64a040a29db8d1ed329,False,False
12,refs/heads/master,31200acc1a1f067d1768ec8f5f6dbaadc41b4e96,783a4c0572196a9dfa73e2ee4f425390c67bfa22,3b9b3e82f961e3aaa380d568b5f48ced28076bc9,,False,1886.0,,,,,,,,False,False
15,refs/heads/master,aaeae3f0d3ddd7897a1e39603f1c7ec0fb000efa,82c3963f62eb8464c4d80df39fbe8054ab3158b0,cb71c4ce3153086833d17cc00bbdb3e494202640,,False,77.0,,,,,,,,False,False
16,refs/heads/master,f82afe0026eda00576327837493ce21488a9f9f3,ced95d658fcabea2958765863320cf1ec773c66d,b339db65bef17e6d38a48a1c199223b808be0d6f,,True,217.0,0.0,Tests_failed,0d7da40c79d4f75fa3984324df1a3f5e0467c3eab96a2df00754af149217cbe4,False,0.0,Tests_failed,6991543c77bb6b9609d570563114a3e96ab5347888c7bac4be81aa6c3832e260,False,False
18,refs/heads/master,f5ff62e685f1f630ff04e628fbcfe592d39e7f66,c3b5cfbb2486ac81d63cc696d9a678bc1d0117cd,c18241cffceecf1e2c4a3a776d0b48b6a24c15ab,,False,985.0,,,,,,,,False,False
19,refs/heads/master,0612255f95a71a506875837af9b5057d03fe80cc,f0906bd19adb30c001cb02d4e9c28177a03dd3b0,3540c44e715024f684ec5fb674a1882915ebdf01,,True,275.0,0.0,Tests_passed,6fd3b3c90aa05843076f1ce3a454efb01d71bcb6a3df782d7280a0fec24d28b2,True,0.0,Tests_passed,8e7c757cc453080239f0969efad1bf500047a2644d6e935a8fbc7529c8030132,True,True
20,refs/heads/master,691957875e66e33b3ca7e6816ab38f5f50754216,3ff5dce25bb246a35802b09d4e38c4ebda0697db,10d3716cd18e06ffc8c16c5c78caf27736e63c27,,True,7720.0,0.0,Tests_passed,5c8b8e709c15e3824382d378cc96a169e0f5251a56522d418a467512e6523dbf,True,0.0,Tests_passed,708979f3b68ae73b0f3497b750dd35a9c6b4393172f891e4ef1c19ee31a6c841,True,True
21,refs/heads/master,0244c62b476c2f0a6aa0e2c6b066b517bcc1bbc6,59f9849ca0952847d1f848a6ecccbff4d3a6718c,8753faf2a592eb56b39ee68fa757639a721a1374,,False,7.0,,,,,,,,False,False
24,refs/heads/master,451218bfb0d27843fa17bb21b3e6d153dd999501,c53ebf6c458da1e249ed46b36c3a4ade66a853f2,d2b91073e1fc499fea67141ff4c17740d25f8e83,,True,112.0,0.0,Tests_passed,0f18cf28d0a48187bd5794227064ba187d6cd17b2d3aa55fd22a268a6777c294,True,0.0,Tests_passed,670b3ff2f1212028b2bd116efee550ef4ae2aeec91d9e97c078867519d1d276d,True,True
26,refs/heads/master,eb1e0b503443d79e7453ebfcde92bf27f24c207e,d7b4f589947e537119618b14d5baae5219269f76,9ac980298f970670c378523de6088f4d57b4a084,,False,16.0,,,,,,,,False,False
27,refs/heads/master,52320e5f7129d9543531960a725348d3e3d65009,edfeb48c1291f36b8b46adf2fc32c33af58bcbad,dad28dcba01738b426ead012c140d1682df7afea,,False,255.0,,,,,,,,False,False
28,refs/heads/master,94315a249d914e8225b44bea541e18af8c7e6e51,687c2b1431f3df72b1c156415fe710e92e0073e4,faa4ecd0cd760acd48acb45cfd8050dfb56230b9,,True,2764.0,0.0,Tests_failed,b2eadbbfccb089ce7dfb1fb08c89695ac6f500995ad40bb8a79874be63848e1b,False,0.0,Tests_failed,93e2fb93f52bcb116628a18006732c051735bc9583abe8fade4aafb95204a819,False,False
30,refs/heads/master,7fda8699b1d449731ebcd16f87aea5fe36129ea9,fc80bce82f377bdbc49a2c77ee121d81748a7edc,fb8c001075fda7e6cc18ba64dbb64dd709061c72,,False,155.0,,,,,,,,False,False
32,refs/heads/master,18e6440bcc766e2ee6ed5aa072085051fb94e8bf,009a039fc541897075ba0a646ed316c962092235,b84769d1e37d54ea5fe0c2220678f7f9ab9f05b8,,True,18775.0,0.0,Tests_passed,75e6d0c20a6e691c4536fa91c71857e7b0d2c72ec00a630326eef73fc0c751e6,True,0.0,Tests_passed,748559c0550c0d1a0ab275d978a3a5a269669c538a307055d91b47c96d18e80f,True,True
34,refs/heads/master,126510b1ade04a61702329a637130e83cd4a5a26,beb88e0f3c791498eda102cf5ffebdb3bbea6304,d1cc2488b1469a559cdf4f82fafcc4015d52e5fd,,False,761.0,,,,,,,,False,False
35,refs/heads/master,7a4a430c4302a1601793df96134b69a2cf29a4da,c43286c569c405a621aed1da3c1a7b7acfede202,6bb0ea2e8a285af73db81b8a5c983cbd9efdb5ab,,False,146.0,,,,,,,,False,False
37,refs/heads/master,a38fc6eb069a78f62ba83117afee3a7ec7cd18a7,a7f38e40c43d967fad39b540723aa46245698182,b6a070e604f92b2d854f1f6c562925a61f0d2774,,False,28.0,,,,,,,,False,False
38,refs/heads/master,e1b1edf95897b9c3973316e5ac88f8c6e598893e,9be178b26a3859f9522fc5d63201e67c47c47855,26b618241ad70467aa504d0eb7699e0baf84fb42,,True,5510.0,0.0,Tests_failed,4b72ccd9e1c4156428e89b7ec198377a92e286e0bf2cdd136b7d674ab5889c58,False,0.0,Tests_passed,1142f88b36f18bbcf1418051feb36a4935e1abaa4471cce3f08f268732695323,False,False
39,refs/heads/master,f55a9cee2f79fed67ce1bb9c68a5018ac43f69f9,8af3396a2e0e54a8feef726cec4d3ae91bf210d8,a553d475077d961ae123d4e18bdcd595d79335d7,,True,3.0,0.0,Tests_passed,8e5e7fbfb82f0e986f78be0022ce5db7f350dbae399e4f3d6be61d5f5e72dc17,True,0.0,Tests_passed,eaf79b9ca16692fad0909b250b089873f44b25cbcb58e03ad5ff510619f8998b,True,True
40,refs/heads/master,95ba8ac99b586058d7dbe62f9899e8e62f2e9481,a86a4ac94e0e2156ae0916e99c436be9324b32a3,d55a691e1156e2e9ab1316695c0aa6b2ca072c36,,False,613.0,,,,,,,,False,False
41,refs/heads/master,e33fbc67ad0a34e397906f228c4d5181ecc496cf,f80238ae2da12c6293743354a2f4a11d6f9e33ee,152eabbd6a8eab9fc0b5858b3498ee7102ad36a0,,True,205.0,0.0,Tests_failed,ba5b31953508ff6fe7a08fd6c7f126b7a90af53a43382cd4a2220101fb516f61,False,0.0,Tests_failed,d588121eb6e8c843484e8dbb65fadd90040d5d76664d5bb663cc6eafa3ac4da8,False,False
42,refs/heads/master,a019e13b2345e6083b49f8774f6dda4c2742b215,1e73193ef60848cea8f4186d6dcbd2b761e856b6,2eda3b16cfffe3940e0813b854e9cc588de72794,,False,640.0,,,,,,,,False,False
43,refs/heads/master,3e178698041fd42973241df0f8cd34177d5792b3,acfa393b6b08d0f46f23838ef358fc7aa5dfd81e,993a21ed5f0c768d6c54d68eafe0f222b67d35ed,,True,1941.0,0.0,Tests_passed,70f747f9df07e417d0ab50a9cc3aba937012b9c2580bbb7135f833ed22d58d5f,True,0.0,Tests_passed,d8c577e621866cf6a1bf099f4958bcd9e6966f31f2a2ef36d43324c84b145371,True,True
44,refs/heads/master,557c731ce5d240696b9c97a52b589c672760888e,2101973b609f916faa20b4b59ff45b9463a00cd4,3935dc6a9e7738dea35727f05380ea3755731feb,,True,5396.0,0.0,Tests_passed,6fe88e79514702e4aa31768d524f8d5efa585955556699c379fefe994b77af09,False,0.0,Tests_failed,92bdc73b1fe66ed81ec8cae0e3aab89c8fb21460da90ce4a754692ec6ea8e581,False,False
