idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
2,refs/heads/master,2774133dbdaee5039e7f7f21a96a02d2d56dfa29,de6837afbb460ae88d2aa2d580826df2933b151e,9fd474cd1551609c8d62449c15d40b3f40d03454,,True,True,b5a291465d69b1aad03f86c46bebc956dffa1380541490030d96e308a45213f2,Tests_passed,30e7d005cf53167db338ccd86721317803a435af87bee95e9cdc45650dfafed3,Tests_passed,True,True,Merge_failed,0f89e429c3cfa4769dbc639ccced9b5482be519fcd9bb9a57bf0c5040bf4752d,Merge_failed,1de655b42ff7f8fb2583302d4d918e3b428276158f832b494f16e4191a0f0af4,Merge_failed,0f89e429c3cfa4769dbc639ccced9b5482be519fcd9bb9a57bf0c5040bf4752d,Merge_failed,1de655b42ff7f8fb2583302d4d918e3b428276158f832b494f16e4191a0f0af4,Merge_failed,0f89e429c3cfa4769dbc639ccced9b5482be519fcd9bb9a57bf0c5040bf4752d,Merge_failed,0f89e429c3cfa4769dbc639ccced9b5482be519fcd9bb9a57bf0c5040bf4752d,Merge_failed,0f89e429c3cfa4769dbc639ccced9b5482be519fcd9bb9a57bf0c5040bf4752d,Merge_failed,aa8ad9d0755398357318e1f9375172d90dd094f1024b9669189a61f00d54bd2f,Merge_failed,0f89e429c3cfa4769dbc639ccced9b5482be519fcd9bb9a57bf0c5040bf4752d,Merge_failed,0f89e429c3cfa4769dbc639ccced9b5482be519fcd9bb9a57bf0c5040bf4752d,Merge_failed,1de655b42ff7f8fb2583302d4d918e3b428276158f832b494f16e4191a0f0af4,Merge_failed,67b70d4c68e138049f7f365df349f7e1c82d68b56032bcb17e7b40139571a8fb,Merge_failed,01cbce66c871259ecb3786ff40b6bd7d497ede14cfe884fd202986b67df423b5,Merge_failed,024f97036a5eac7e7855040f83ec7ec34ea4a2c1b8983f041cb627938ab4afbc,0.0444948673248291,0.05820894241333008,0.04722762107849121,0.04735231399536133,0.06663656234741211,0.05589008331298828,0.053575992584228516,0.32775259017944336,0.07749414443969727,0.06950879096984863,0.07263731956481934,0.2905256748199463,4.437683582305908,0.30559635162353516
