idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
1,refs/heads/master,6247ebacb9556d3615effb2e695eae30361e351e,3bfa49b12983914d893ca7642868cb5b1e680fe2,4fbc076f61cd48204dc942f1b7264ce2d7c36b94,,15,2,901,80,False,False,True,15,False,False
2,refs/heads/master,3bfa49b12983914d893ca7642868cb5b1e680fe2,6f0c3ee8c7925f40e74c03303e56275a40e33f6a,b888b86beb088fbb4ec904c66349df83dba1514f,,11,1,172,31,False,False,True,11,False,False
4,refs/heads/master,bc1c30f8c2e17bfc0821da7283c7aa2253ad0e89,bd95d0fe6fbd1e415cef34174a75ff58d1a0f118,3240c21228c2e0b7c3ed89c3c01b4577ef4761f2,,5,2,133,13,False,False,True,5,False,False
5,refs/heads/master,bd95d0fe6fbd1e415cef34174a75ff58d1a0f118,0bcf06395430fc6211de8f6fe37d4f500d04a18b,3f6bcddd8dd2e4f8358cf9670345b65b10410ed3,,12,3,692,62,False,False,True,12,False,False
6,refs/heads/master,0bcf06395430fc6211de8f6fe37d4f500d04a18b,c68e668a73cc534ecfdc71d6314abc3af911657e,c380fc2dfe8e3411c9403d3efff24afdba2429c3,,17,3,1263,140,False,False,True,17,False,False
8,refs/heads/master,0767c99bc9872e07e872c3ad342c793c577d285e,f21de30edb688b2f8e472167b9efc02c0ffecd75,e9bff9376f98af4e08b7ecf63aa4fa9a4f5b0378,,4,1,498,22,False,False,True,4,False,False
9,refs/heads/master,19c283c1914a848e24d9580557b90517ddb3de37,d894ae713304caf36af855a395fb16c6d3d68f89,a7522d118421385beb8d576f6e8c32f4498fe043,,8,1,111,24,False,False,True,8,False,False
11,refs/heads/master,83b6bce3be7422e6fc775db089a86744926a2528,168aa5ceab46563b24d84ce21061dede0993e255,8730bbd9140a9ecd364904c4e464a0d9bf533284,,4,1,27,5,False,False,True,4,False,False
13,refs/heads/master,97c8f5be56d9eeacf20641ade9b3207abdf64a11,fcf3b2e10103e3f8efd89eecb57d92401d02e549,e1b94045b5ec48a601df2dc2a8e7312c0e96d771,,8,2,325,53,False,False,True,8,False,False
14,refs/heads/master,fcf3b2e10103e3f8efd89eecb57d92401d02e549,286c79f61d868096e591b75272b1e4071cd03c23,b8922e98a7bec8e446d68419b9ef226e4e4f74f8,,4,2,49,5,False,False,True,4,False,False
17,refs/heads/master,2a67a706993705b3668b460596afb964d951e958,eba84700128dd9cd4fcb58dc4ffeaed4322e5fac,7db37212291491448e508e551ddf220ecc7067cd,,8,2,274,47,False,False,True,8,False,False
18,refs/heads/master,eba84700128dd9cd4fcb58dc4ffeaed4322e5fac,131b53e616d177827515c3439d66c194b0981e1a,ee7f9f60da20a1d5e4ee1b4dbcf8f7a709d833c5,,6,3,236,38,False,False,True,6,False,False
19,refs/heads/master,131b53e616d177827515c3439d66c194b0981e1a,089c49f9597fdb92a3c0859a27d38c7ef914951a,4be516efa584fb382fdfd87bd3b4a12fe102bede,,8,1,232,40,False,False,True,8,False,False
21,refs/heads/master,f444a118da4ec263795ade49bfd7c4e1c3478b71,4db95fefc24006e7803f31e7501f97b7ee9c4134,7a71425c1992032258e352ed99e44eb6ceb1a6a7,,5,1,47,11,False,False,True,5,False,False
22,refs/heads/master,4db95fefc24006e7803f31e7501f97b7ee9c4134,637f1630f0b882ab9557ef8ce3ee352ee6989790,2e2ff41749cc1c311ded537935c8aeb5268807fe,,3,2,33,9,False,False,True,3,False,False
24,refs/heads/master,b9b801f76b2e515eddbc271fd128e26981e2d5cd,5c215dd393740f728523e4ff0c92bbe0674a6007,1b6ff0c0f844889d7978820231ff7787a5499b14,,4,2,29,9,False,False,True,4,False,False
25,refs/heads/master,e5d3e2e7d56185e07b9a9d7c46bf88c3f2cba247,76053539bd55da66369148c6643c14f2eb0d8ee7,4aea7fdb64067cc32c6e965aa4a8ee9d77b2620b,,6,2,183,20,False,False,True,6,False,False
26,refs/heads/master,76053539bd55da66369148c6643c14f2eb0d8ee7,c057b81a74719cbce17128e9a0abf63cfc7d5cc1,bfb96d2e22c4531bff9e60176f775aa700b120f9,,6,2,179,19,False,False,True,6,False,False
27,refs/heads/master,c057b81a74719cbce17128e9a0abf63cfc7d5cc1,a02b62e3de7c733ee66701e2d273915aa31b6dde,1b66d2b067fd31523b31e1c3a3a20449547e0fa2,,6,2,155,11,False,False,True,6,False,False
28,refs/heads/master,a02b62e3de7c733ee66701e2d273915aa31b6dde,39d05159cf8e3d2eac3eda7c3f66234b7d12ea82,76aff50e60087aea1ed91337c7217eb997ff65df,,6,1,107,10,False,False,True,6,False,False
30,refs/heads/master,72449e353f8c8b0d74ac121e1d26eb322bda5104,fd0581202290ecef5c8228beb625ae92f9eb4819,1ce79f114fc602660a1c2e2e09ac4e9d85f8b54f,,5,2,148,10,False,False,True,5,False,False
31,refs/heads/master,fd0581202290ecef5c8228beb625ae92f9eb4819,db9fa68ff490ec112572c884d15a46c75411abbb,10c325907d90a4ade3318a8e9480fc696c75c205,,4,2,31,6,False,False,True,4,False,False
34,refs/heads/master,7310e997785505260e062c448326548a1febfb54,10c3562cebafa20eeec25e78e22eb4bbda7bfd97,440c527836db747601ec7546ea5f5f349043c9f9,,4,3,377,32,False,False,True,4,False,False
35,refs/heads/master,10c3562cebafa20eeec25e78e22eb4bbda7bfd97,0f4584a0b70d7dca40624014f61550a131d90a87,7af25e9b87e22f65402dc4b973e964e0bbad0b14,,4,3,229,24,False,False,True,4,False,False
36,refs/heads/master,0f4584a0b70d7dca40624014f61550a131d90a87,17793f2b06f4ced0b37295aa46d5ea8fc6763a1a,99862b2caba295e55ad09e559f56eaec6e255f1a,,3,3,151,10,False,False,True,3,False,False
37,refs/heads/master,17793f2b06f4ced0b37295aa46d5ea8fc6763a1a,7f937bc72c96d3f2c446f001a1467fb44d9af2c9,79bf707524aeddb97b13c18ebb916755d7ed48bd,,3,3,73,4,False,False,True,3,False,False
40,refs/heads/master,75c9133fef315ce6d5477f2edd37c873e5cf2f2e,3c6f31cc347bf30d8dd7dce50a41ec82a6dade3c,39f68233aab0ef5f38f8e220afed1e7f89190645,,3,1,15,2,False,False,True,3,False,False
41,refs/heads/master,a4ddf2e7cdcbed172070a46f58c2a0a9c9fedba1,74ee1edac9ed43c96b7f1332b86d3e56854e3799,a9dece6dd4c697cb87bd57c154a9354aaf52e569,,6,1,22,8,False,False,True,6,False,False
43,refs/heads/master,1a93ed62e43207a329dcf8efb133b648c8ff3d3f,7c1dc7a0b027ec3bcc4495b4e6cce58bb13401ae,f3b5a389eab85d205e6bb9dcbb38a925e9f27273,,11,2,225,24,False,False,True,11,False,False
44,refs/heads/master,7c1dc7a0b027ec3bcc4495b4e6cce58bb13401ae,25f94bc844e432554eda1aaff7bb447c899aa46a,15e294a8a1bb3514b3a3e26848e8ef4cd7323427,,10,2,179,21,False,False,True,10,False,False
45,refs/heads/master,25f94bc844e432554eda1aaff7bb447c899aa46a,c9460025d7bf357065e70bc0eb7433747dfd1e65,731b37efd54b7f931f2236d5d3da7c99fdfb2469,,9,1,159,18,False,False,True,9,False,False
46,refs/heads/master,c9460025d7bf357065e70bc0eb7433747dfd1e65,fe39cd1f5510ba9d4ad56492c454c2504c86c643,deb76d236a96a2231d03468f973d16d46e202dd1,,8,1,153,17,False,False,True,8,False,False
50,refs/heads/master,8d3d2633a3674d7cae2a51571a27a3a777f5f755,79ab877aa39392105718e810033951eee2a154a0,d4532f9589f5963754baeb30242b6c8ab93c1da1,,5,1,93,8,False,False,True,5,False,False
51,refs/heads/master,79ab877aa39392105718e810033951eee2a154a0,02c40653c76ece9af978d9e916e8fa46f82dc59e,a8cffdf12046d02de3bc8604f7ef43c78692d166,,5,2,65,13,False,False,True,5,False,False
53,refs/heads/master,8554b07340c9aaff07400f78a97d55c22060860d,31a0a07a0079871f7dbe95249a6e651c0af89923,88cc3fe905ece64856b07dc96a0bca752bd46231,,4,1,43,9,False,False,True,4,False,False
54,refs/heads/master,31a0a07a0079871f7dbe95249a6e651c0af89923,cf53c86e5fafde85aafe8b957f7b1536c878b707,be4a5e963f1acaf86f836e0845f69ca9b90ab7f4,,3,1,16,3,False,False,True,3,False,False
55,refs/heads/master,cf53c86e5fafde85aafe8b957f7b1536c878b707,bd821279c8b9eac34292ddd592ae5bf8e20b92de,042dc898de7a504d7311876282a9255bd85ce86a,,5,2,120,19,False,False,True,5,False,False
56,refs/heads/master,2d223eed23999df9a7b029f837c140bf75b348e4,70e35223fa6033640ef68f61d8c679f6b8ec1de4,fefad4f97ae3dd34b8601a8e2f48f9b043528088,,10,3,560,36,False,False,True,10,False,False
57,refs/heads/master,70e35223fa6033640ef68f61d8c679f6b8ec1de4,89dcbdf85530cfbdcd0bdff339cfb01555a73aff,b1086cff8ca034bf3bbb76735a22e02e15a13959,,4,2,91,12,False,False,True,4,False,False
59,refs/heads/master,92a9a0cfedfcc0b4580ae1ce045678fcd9fcd5f2,62819b314e52c0722f581776ddf59d7415a384ac,d430091e485dbec9ae0e19fb198becee1ba24cd5,,10,2,551,27,False,False,True,10,False,False
60,refs/heads/master,62819b314e52c0722f581776ddf59d7415a384ac,40c51fd074b7e431756eeed4384736954ddc794a,b1336c355d27baaee6e8cef074cc90a73a65a303,,9,1,446,19,False,False,True,9,False,False
62,refs/heads/master,695af552030114405b0a6b899543f1fe7d56e848,5254a2803f0d059081ae95935b719221b0fdd7cc,23e0d78db3763cb747d686ad8ab45f8ce62b3c2f,,4,3,99,13,False,False,True,4,False,False
63,refs/heads/master,5254a2803f0d059081ae95935b719221b0fdd7cc,c47d27c1686ce77a4c3be917078b03b2bc6018e5,5ab216d34522aa605d35c9c9e047712afb2431da,,4,2,57,10,False,False,True,4,False,False
64,refs/heads/master,c47d27c1686ce77a4c3be917078b03b2bc6018e5,e0205fc7299ac1e9c2870c367dd8c0b24d8639d0,eb5f31962a08929f1940b367fbd3e0bb01fffbce,,3,2,38,7,False,False,True,3,False,False
66,refs/heads/master,4953c5059025eecabbdbd717d4deca3a3740381f,743e503c163c7d8b188b3f45f26f2fa949c04320,8983494a01b5c563aa1c527cf7f4b52fd1ae558a,,5,1,126,7,False,False,True,5,False,False
67,refs/heads/master,743e503c163c7d8b188b3f45f26f2fa949c04320,32e56cf98e00152aa6ec76acaa34cb2661a6a2f5,fbb05bddde332a4d6f583453943c19c5381a3267,,4,1,22,6,False,False,True,4,False,False
68,refs/heads/master,32e56cf98e00152aa6ec76acaa34cb2661a6a2f5,ecc70b6da1c70edbd15fc432c5a60cfb14a35872,70662f42dc49f08dc5a9508580992b6a0a28676c,,10,2,568,40,False,False,True,10,False,False
69,refs/heads/master,20c91776da6f37c9704f6d04ef777de331af9861,b979f609628a9af2bc49681bda366512eb2351d7,00157c95604830507d0320602e6133089d0926a6,,4,2,52,8,False,False,True,4,False,False
71,refs/heads/master,1abe8b2ab2bbae1dd402d6d5a3b949e5d2b00d0b,1db2ca549fe6d2de2cf5b9d91fd854d5275104eb,747655fe65b4a46a502d9b76171642ef0f67d532,,3,1,11,3,False,False,True,3,False,False
72,refs/heads/master,747655fe65b4a46a502d9b76171642ef0f67d532,0448c50c5c0d34b2629738a07f79aecfd39a8529,bf9ebae557b2cbd18324fcb5606814b5e842b469,,2,2,8,2,False,False,True,2,False,False
