idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
15,refs/heads/master,4d0d1a940434412310817c8a584da2658c717e8b,cdb32db4373d5f14751b39ab3027850d6f4c75b9,844c22d10a6754692fa2e104b219616d453b1fd5,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/cdb32db4373d5f14751b39ab3027850d6f4c75b9_844c22d10a6754692fa2e104b219616d453b1fd5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/cdb32db4373d5f14751b39ab3027850d6f4c75b9_844c22d10a6754692fa2e104b219616d453b1fd5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/cdb32db4373d5f14751b39ab3027850d6f4c75b9_844c22d10a6754692fa2e104b219616d453b1fd5_left_right.log'}",True,,,True,4,16,,,,False,False
21,refs/heads/master,719b49f9899c65f47a96b880640bb95662b56ae5,b53a50be2714513d0cd4b0db67c07fc02f585491,91fc8b7e03f1e1c10a4d3818218c4859d0852209,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/b53a50be2714513d0cd4b0db67c07fc02f585491_91fc8b7e03f1e1c10a4d3818218c4859d0852209_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/b53a50be2714513d0cd4b0db67c07fc02f585491_91fc8b7e03f1e1c10a4d3818218c4859d0852209_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/b53a50be2714513d0cd4b0db67c07fc02f585491_91fc8b7e03f1e1c10a4d3818218c4859d0852209_left_right.log'}",False,,,True,2,4,,,,False,False
23,refs/heads/master,4698ebf34b3953e5262efef5698e1fc053b6159d,af2906f180de45ad4cdc7ee08d885d78c9c7b336,cabc7098c2fc187d18546079c921f5898b9d2f36,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/af2906f180de45ad4cdc7ee08d885d78c9c7b336_cabc7098c2fc187d18546079c921f5898b9d2f36_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/af2906f180de45ad4cdc7ee08d885d78c9c7b336_cabc7098c2fc187d18546079c921f5898b9d2f36_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/af2906f180de45ad4cdc7ee08d885d78c9c7b336_cabc7098c2fc187d18546079c921f5898b9d2f36_left_right.log'}",False,,,True,2,8,,,,False,False
24,refs/heads/master,af2906f180de45ad4cdc7ee08d885d78c9c7b336,609934fa6ece818dc384f3f2b0fbf584ad1e05a0,c5c09117513a82aa313a6d3431fdd3c5968ff7da,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/609934fa6ece818dc384f3f2b0fbf584ad1e05a0_c5c09117513a82aa313a6d3431fdd3c5968ff7da_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/609934fa6ece818dc384f3f2b0fbf584ad1e05a0_c5c09117513a82aa313a6d3431fdd3c5968ff7da_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/609934fa6ece818dc384f3f2b0fbf584ad1e05a0_c5c09117513a82aa313a6d3431fdd3c5968ff7da_left_right.log'}",False,,,True,2,6,,,,False,False
25,refs/heads/master,609934fa6ece818dc384f3f2b0fbf584ad1e05a0,d877fc960066ec1c7c66e8ebe428baab2b9f7b11,a24f59ecf7fdba1e756ac979c6ba78e8d52511a6,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/d877fc960066ec1c7c66e8ebe428baab2b9f7b11_a24f59ecf7fdba1e756ac979c6ba78e8d52511a6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/d877fc960066ec1c7c66e8ebe428baab2b9f7b11_a24f59ecf7fdba1e756ac979c6ba78e8d52511a6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/d877fc960066ec1c7c66e8ebe428baab2b9f7b11_a24f59ecf7fdba1e756ac979c6ba78e8d52511a6_left_right.log'}",False,,,True,2,4,,,,False,False
30,refs/heads/master,dcfe45cb586d7bde4687f7df104c8a19e187e149,068f427e33ed974c696297c663b3b398d4bda6e6,b8bdea00a35d572f7aca1a86e9dacc17f6044e26,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/068f427e33ed974c696297c663b3b398d4bda6e6_b8bdea00a35d572f7aca1a86e9dacc17f6044e26_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/068f427e33ed974c696297c663b3b398d4bda6e6_b8bdea00a35d572f7aca1a86e9dacc17f6044e26_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/068f427e33ed974c696297c663b3b398d4bda6e6_b8bdea00a35d572f7aca1a86e9dacc17f6044e26_left_right.log'}",True,,,True,9,181,,,,False,False
34,refs/heads/master,0a3efeaf45e8d90920c8c1ef393beadf89380cde,9e9d5438001b93afcbbe882a6ed269c56046efd9,19306523e3cf9f9c730a0ff9c21abded87e3323c,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/9e9d5438001b93afcbbe882a6ed269c56046efd9_19306523e3cf9f9c730a0ff9c21abded87e3323c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/9e9d5438001b93afcbbe882a6ed269c56046efd9_19306523e3cf9f9c730a0ff9c21abded87e3323c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/9e9d5438001b93afcbbe882a6ed269c56046efd9_19306523e3cf9f9c730a0ff9c21abded87e3323c_left_right.log'}",True,,,True,67,1477,,,,False,False
44,refs/heads/master,2960ff872bddfbdecd2b76ad51fc6d13de7fdfe2,5a0ff8f242801e2094676be6e9f50c12e8158ea5,06769d04e54a23774d296c187c63083da54205b3,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/5a0ff8f242801e2094676be6e9f50c12e8158ea5_06769d04e54a23774d296c187c63083da54205b3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/5a0ff8f242801e2094676be6e9f50c12e8158ea5_06769d04e54a23774d296c187c63083da54205b3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/5a0ff8f242801e2094676be6e9f50c12e8158ea5_06769d04e54a23774d296c187c63083da54205b3_left_right.log'}",True,,,True,31,209,,,,False,False
52,refs/heads/master,43ffb3c66f6e399c232d3a4a8e453ff7eeeafbdf,fae536f8295f6053cd4c28c49aee0dc0d09cb57a,ff78122bba83cc0cf3c74917c3a22dd70724c30f,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/fae536f8295f6053cd4c28c49aee0dc0d09cb57a_ff78122bba83cc0cf3c74917c3a22dd70724c30f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/fae536f8295f6053cd4c28c49aee0dc0d09cb57a_ff78122bba83cc0cf3c74917c3a22dd70724c30f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/fae536f8295f6053cd4c28c49aee0dc0d09cb57a_ff78122bba83cc0cf3c74917c3a22dd70724c30f_left_right.log'}",False,,,True,2,6,,,,False,False
62,refs/heads/master,b487e6db7004c326e4590213115fcc0998f1ea56,8328920207cb807f809e7b0d74dbf47cadd63d44,d08f7a710b302eb0b8c9274700857ccf333e7151,,False,"{'base_left': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/8328920207cb807f809e7b0d74dbf47cadd63d44_d08f7a710b302eb0b8c9274700857ccf333e7151_base_left.log', 'base_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/8328920207cb807f809e7b0d74dbf47cadd63d44_d08f7a710b302eb0b8c9274700857ccf333e7151_base_right.log', 'left_right': 'cache/diff_analyzer/logs/uwolfer/gerrit-rest-java-client/8328920207cb807f809e7b0d74dbf47cadd63d44_d08f7a710b302eb0b8c9274700857ccf333e7151_left_right.log'}",True,,,True,7,121,,,,False,False
