idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,9c21b6d69b2234874132357c28d0fb6ebfa585e3,c8711584f492c291f729b37124da8402579173a8,29d9c1ca77f868064c3cd7d68cd7ac314152d91d,,False,False,True,3,3,28,2,False,3,,,,,,False
6,refs/heads/master,88ce95e4fd656138335f96c8335a80e5f4debf42,34e2e9568ec20f84c5bbe9d8433574afdb6aec65,2533b21acdc94f19fb728f960814b2cfba135d34,,False,True,True,811,3887,125915,1,False,805,,,,,,False
7,refs/heads/master,34e2e9568ec20f84c5bbe9d8433574afdb6aec65,1b0bf895d3658d1e9704f88dfb77033a1121dbe6,d84f3065cf3cea1ec500ad81ade858741eee62c2,,False,True,True,763,3876,121089,0,False,763,,,,,,False
9,refs/heads/master,b212b4274b091f8309be6606032c6e0daf619e68,339c63364a0c2e42c6c6d495ada9bf7ec538b958,96599403642f623df1df5c7f44159ff84004fd50,,True,True,True,71,499,4280,3,False,71,Tests_failed,da2dac79d7f97b36211cd77bb16f2f57717a6e7d59fde8384a1f6c1fc1669256,False,Tests_passed,81177b08693080bd01f5a7e1df24f4f996698a1625761d767d2e571ece83b925,False
10,refs/heads/master,0e001f4f97aeeab17a1dfaf96f92fc3e9d3d4e71,8fe7f000a8bc108c8672970c2e611ffff4a06ec5,a8063fee0968f049538f18ecdc4758651c6a3261,,False,True,True,19,81,454,3,False,21,,,,,,False
12,refs/heads/master,8cfdfc22bb8219c1f67edce66c394f41a629b44f,725a81ac347f7aa16bcebfb74d43c1e330a57fc4,a8f5d9b41584560749113082ac80f5e033f43284,,True,True,True,15,43,599,3,False,15,Tests_passed,13a29f089b398d8b849053a4ba5d5e1da56cbc1c8e6dc40ac0f39a32d7664713,False,Tests_failed,7e3689596441ccb2cb366eba5ae1083cf5c8cb400f8d6c311b2986b65ccbb110,False
13,refs/heads/master,a6842f5d4b983df595fa5af953ea65c9bbe02f44,1cc17e0348c120cb504d2f43693b3cf9babf8c65,210de896a0225eccf8b045927c1cf6382d33b7fb,,True,True,True,12,36,464,2,False,12,Git_checkout_failed,,False,Git_checkout_failed,,False
14,refs/heads/master,94af6d91f4af5d870752b4e426292b9a72424387,0ec7a65933f0fd3e135a88ccb73c69e372f8a69b,d79b42f9e30a390fd1a16d2451c76a54d8fe63fe,,True,True,True,17,49,523,3,False,17,Tests_failed,a9e33035d29b9ad7bb68a3b2bc978f8fc2ded1f274568b949da717daf0028ea5,False,Tests_passed,7bd7ec7a54464fc0ef968224910ac22a7ce0940f75a339d7fdea920cccb2147e,False
15,refs/heads/master,3c9bb3d413f0e7b2c265979b59e135b7a5b8ffed,83f4a9ffcbe3d79892d4d6a8cd14b886c2a56fa3,d448ec2281ceac97f6469044620ac194df7ec3e9,,True,True,True,15,68,730,3,False,15,Tests_failed,b752ccf30666bc5a0774588f99dac8a784b219ef08815bfd80a733a0f8b242a7,False,Tests_passed,8879ad0cf1a9572fbed7d1189b7b5f703c02f4b9881583f4e7edd87ec8b6f566,False
16,refs/heads/master,a1fac0af65c9c4a5735633c8df920f23df7b4130,c750ed52ba684e9f29eb3412cb6e5a08e45d673b,352ad7c2a3b94783a4d778b4246b381fc36f94a8,,True,True,True,18,41,352,2,True,18,Tests_passed,63bf67eeeda462ffca0a1735bc41a4aba09dcd702d7545fb34e1ca78e2166574,True,Tests_passed,0b984ce5636bcb6920a64463b90546a3a6fb171ba9f8381e86f5123e6d391b36,True
17,refs/heads/master,19f75aaaa7282808adec9baa73778efc753d332b,63fd68d2bb0382147841f2b6edbd4f9fb38a938d,d18cdad3708317779d66e8e20176cf862768eb6c,,False,True,True,138,167,41757,1,False,138,,,,,,False
18,refs/heads/master,70ffd8938bb7e053a92ab4d869bd0cac99bf2ff9,ef0973ea2fea0acaa1eb5fc3a182b4095b9b1efc,ac268712436364da778ebfb1429801df98ba832d,,False,True,True,148,162,45235,1,False,148,,,,,,False
19,refs/heads/master,aff7466b85c72488ebaee66828a0880698856049,6e0af1c00e56b5e302bf72717162b461f1d73c0f,7f215a5b45ac5d9b801b4ba1efb876e4569be3fc,,False,True,True,152,228,45292,1,False,152,,,,,,False
20,refs/heads/master,01affa3d9bf4861d8489ac339d227cfa3d07857a,b40c09c19e9c3a34710362419b5d9ab1f60d8593,8644ea47b2649ac705f0b700e1b8d198109a126b,,False,True,True,167,266,44964,1,False,167,,,,,,False
21,refs/heads/master,5865a8e71c9593186afc74cd81c6de16396f6bbf,ccc6d5fef6888a762d67f2e30a0560ea7735c62f,484839b532f883211bd047e2b2e883af6691d8d7,,False,False,True,142,140,44694,1,False,142,,,,,,False
22,refs/heads/master,52de0924e46023006cc4e7902c737737f54f341d,ab7350628aab6cff5944f5b91bdab0bf6370cf4c,7877b0972e7ae290a37122d126d4cb7f35cf30e1,,False,True,True,142,142,44697,1,False,142,,,,,,False
23,refs/heads/master,4d913518b7ba037eb31edd841a542692f3a48f8a,fca9be016cfa4756953d90c761e519ea7e6dab54,e0f74deba1e610c836201ab0e711edde4c813b77,,False,False,True,142,143,44719,1,False,142,,,,,,False
24,refs/heads/master,7d1712e407833e7c8a9ff0cbd97ff695c08d3b6a,ce9834439407f99d1270d94aebd2c9c94c160f26,d5ef9c748b25aac0c9871d06aa9f8c8b624150f6,,False,True,True,146,163,44886,1,False,146,,,,,,False
25,refs/heads/master,65522ff47fa071aef3a6f25ac7c570f0ed072618,13c2664b38d0720ae2bc36ec4ba9f195535bc850,14c929943f528985b2a90d1af5ed5fda9daebc83,,False,True,True,156,165,44680,1,False,156,,,,,,False
26,refs/heads/master,9d3b770706888b49ae6ceb78fc7c61feea228a9f,63ffd471cb2bdc5c06712b48a85b01cc21ecaa11,c485c2cd415a1f91a2c943fb7cda5c68fd19b7d2,,False,True,True,177,194,44765,1,False,177,,,,,,False
27,refs/heads/master,a8fd6a394a038b62d2f7bd897a8dab44b1f86c94,672e58e187d3f09540fa729c155a69aac80f408f,e92312802eb72766043b05ea2f26761abf21d038,,False,True,True,145,157,44900,1,False,145,,,,,,False
28,refs/heads/master,8a57e5a3e2f733739c81b6085818adf25b585b63,42f2f36e03028fafbbf697941864dc5e06085d6f,ecf863f8efccdb569d8f1637fea3a1553b2cc343,,False,True,True,144,142,45403,1,False,144,,,,,,False
29,refs/heads/master,42f2f36e03028fafbbf697941864dc5e06085d6f,6f7b3eb8fec4b70329a20129cd62ddea26e7c185,d8ca10330fca5245b9b70145162b627e985b6e16,,False,True,True,170,172,46016,1,False,170,,,,,,False
30,refs/heads/master,bb6dd0d0e06470f8ec97362177a4f18d6be325d8,2faa2a5268db7d1d53939cf67edf1adaa199db31,ac360749f0a523e18c7ad399bf597b8dddcd3f64,,False,False,True,150,162,45453,1,False,150,,,,,,False
33,refs/heads/master,f802dd742aa2ff773dc235a9b513a602021b74dd,a2ee0f41297d30a955d65ee1f2a8de6d4606fa85,d43d003c627af3e750e4510e796eea7b109991f0,,False,True,True,51,777,2279,0,False,51,,,,,,False
34,refs/heads/master,a2ee0f41297d30a955d65ee1f2a8de6d4606fa85,78eeed709ccdd94a83205bf251d0dfe4416d0aab,84d34da1bbbe39870a06d80aed383963efcd2746,,False,True,True,12,27,114,0,False,12,,,,,,False
36,refs/heads/master,168d5599699b35546cb4667802e04b41135305f0,12925f1b472d82f460b3095438b77a0522bbc30d,13e0f14703dd75cf4d17afbcf2361eea1f1c7061,,False,False,True,8,7,98,1,False,8,,,,,,False
39,refs/remotes/origin/5-locatable,ef02642abd641e654abd504ed36a5eb1571ec40c,9b2be3d78619d74c8a1fd38c4b28b8fc775fcef5,b534848cf79d4a1341deb27d25fc3ce48670c806,,True,True,True,8,7,361,2,True,8,Tests_passed,051cb138152af5d962dd02d6ecc3ed55b4e8d41868f57c000bf9154ae716a9d2,True,Tests_passed,7d65e9fd34405cb14c1788039c0b3075397de4e484096d9a1f801878d34c8025,True
40,refs/remotes/origin/gh-pages,40b3bc8841fe50f4178e217d25bbab1b51deb183,5979608f2617337c29c75b32f68af1e98206948a,802ecd88ab4c191ef17189f06d2b0c347d6fefe3,,False,False,True,252,252,80279,1,False,252,,,,,,False
