idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
3,refs/heads/master,99977aeed95d8d7c9fa21bc79793e2e4e44ae699,8d7d75d88ecc2a5a95b06da689cea0981ba9af96,3d04cec3bf7e7749eb0b3f00f6710a42bf4ecf73,,True,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/8d7d75d88ecc2a5a95b06da689cea0981ba9af96_3d04cec3bf7e7749eb0b3f00f6710a42bf4ecf73_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/8d7d75d88ecc2a5a95b06da689cea0981ba9af96_3d04cec3bf7e7749eb0b3f00f6710a42bf4ecf73_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/8d7d75d88ecc2a5a95b06da689cea0981ba9af96_3d04cec3bf7e7749eb0b3f00f6710a42bf4ecf73_left_right.log'}",True,True,17,543,False,8ea06eb1903395895594eb4184f6be9571ebba48da0262a7f110226369e56fda,Tests_failed,a8cbb7b0d0c19ab3288a13e3f45dbea8aa59be3abccf3f09767d3534c64a65b4,Tests_passed,False,False
5,refs/heads/master,cf68aab8c3476922e3b59759894aba0bcc06f2c9,5a79670f46345762c70ddc1b003f6cf4132432f2,057e5f5e7c8cd7661a0ee64c4aa8a9f998330a22,,True,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/5a79670f46345762c70ddc1b003f6cf4132432f2_057e5f5e7c8cd7661a0ee64c4aa8a9f998330a22_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/5a79670f46345762c70ddc1b003f6cf4132432f2_057e5f5e7c8cd7661a0ee64c4aa8a9f998330a22_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/5a79670f46345762c70ddc1b003f6cf4132432f2_057e5f5e7c8cd7661a0ee64c4aa8a9f998330a22_left_right.log'}",True,True,6,83,True,33897a62816668f77765cfeefe08015c3e8da96f35af28999cd785bb0651c5e7,Tests_passed,2047e994eab0986e4c351a0361e44c3678546ccdf079f76b4e1c2beda36d58ea,Tests_passed,True,True
7,refs/heads/master,1276436b3b812eaaf43853b357eaa08039f5f291,8db7dd20d9f9b09d5a3956e97658ee91a8b2dc8c,3cda79e6dffc9bb6162bac5f926f2ec5721d12c4,,True,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/8db7dd20d9f9b09d5a3956e97658ee91a8b2dc8c_3cda79e6dffc9bb6162bac5f926f2ec5721d12c4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/8db7dd20d9f9b09d5a3956e97658ee91a8b2dc8c_3cda79e6dffc9bb6162bac5f926f2ec5721d12c4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/8db7dd20d9f9b09d5a3956e97658ee91a8b2dc8c_3cda79e6dffc9bb6162bac5f926f2ec5721d12c4_left_right.log'}",True,True,8,73,True,3aea6617873ff50be89657a08635d6349a5ca1ea5782a35445b232f60bbd31a6,Tests_passed,a475a662b481575e3dcfe3f088dd0f303541a96b1d302632d87b5d2bf1f3a1a1,Tests_passed,True,True
8,refs/heads/master,8db7dd20d9f9b09d5a3956e97658ee91a8b2dc8c,2dc51ab95919d6e7765202332c906b7e15bb0bdf,ae602e2b5f3227f78b9892da86b80bb5df16c719,,True,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/2dc51ab95919d6e7765202332c906b7e15bb0bdf_ae602e2b5f3227f78b9892da86b80bb5df16c719_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/2dc51ab95919d6e7765202332c906b7e15bb0bdf_ae602e2b5f3227f78b9892da86b80bb5df16c719_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/2dc51ab95919d6e7765202332c906b7e15bb0bdf_ae602e2b5f3227f78b9892da86b80bb5df16c719_left_right.log'}",True,True,7,43,True,50b7061971f9cdb1e2d934437fc598b8bfaa572d5eab1b0d8faf2911293d1ff9,Tests_passed,40d45477a8bdcdc7224ee1d28e1b2614ee75b8e3bcfe690cc8cb9da0b55d8ddb,Tests_passed,True,True
9,refs/heads/master,2dc51ab95919d6e7765202332c906b7e15bb0bdf,d063877f3678bba17679e84233c828f2c453e522,fd8be00fbc52346506694274e8266288fce7f282,,True,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/d063877f3678bba17679e84233c828f2c453e522_fd8be00fbc52346506694274e8266288fce7f282_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/d063877f3678bba17679e84233c828f2c453e522_fd8be00fbc52346506694274e8266288fce7f282_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/d063877f3678bba17679e84233c828f2c453e522_fd8be00fbc52346506694274e8266288fce7f282_left_right.log'}",True,True,5,24,True,de8a666694e2ab3eb74f78b128f06747eddc338dfc42b765f5ad6a2a7fba0e95,Tests_passed,b567c0388ef12322232d1f509a6161bfdb6828d96ef0b731ba9797662eb15499,Tests_passed,True,True
10,refs/heads/master,d063877f3678bba17679e84233c828f2c453e522,a05be820ed979866ef2ba58bd88c0e3d1a046bad,ad8b603242403cab3a2e81d41f2b21948082ca3e,,False,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/a05be820ed979866ef2ba58bd88c0e3d1a046bad_ad8b603242403cab3a2e81d41f2b21948082ca3e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/a05be820ed979866ef2ba58bd88c0e3d1a046bad_ad8b603242403cab3a2e81d41f2b21948082ca3e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/a05be820ed979866ef2ba58bd88c0e3d1a046bad_ad8b603242403cab3a2e81d41f2b21948082ca3e_left_right.log'}",True,True,5,10,False,,,,,,False
14,refs/heads/master,acf6644bdd8be6e2b30d90fc0e889ded43eef24a,db2cb7c41425e1d9f1d9efa5747c41e5c094302c,7ac8e2eee1a75a128ba43b7714cc27cc4cd85f07,,False,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/db2cb7c41425e1d9f1d9efa5747c41e5c094302c_7ac8e2eee1a75a128ba43b7714cc27cc4cd85f07_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/db2cb7c41425e1d9f1d9efa5747c41e5c094302c_7ac8e2eee1a75a128ba43b7714cc27cc4cd85f07_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/db2cb7c41425e1d9f1d9efa5747c41e5c094302c_7ac8e2eee1a75a128ba43b7714cc27cc4cd85f07_left_right.log'}",False,False,0,0,False,,,,,,False
18,refs/heads/master,c3e7348eb2210bee1a7ac2b73d0d8ab419442f17,d0e9fc03773f38792467d240ee74d7900fce9998,f02af657e93aa52e7e2b4fb4c3cc2e92ff2b87d0,,True,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/d0e9fc03773f38792467d240ee74d7900fce9998_f02af657e93aa52e7e2b4fb4c3cc2e92ff2b87d0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/d0e9fc03773f38792467d240ee74d7900fce9998_f02af657e93aa52e7e2b4fb4c3cc2e92ff2b87d0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/d0e9fc03773f38792467d240ee74d7900fce9998_f02af657e93aa52e7e2b4fb4c3cc2e92ff2b87d0_left_right.log'}",True,True,10,499,False,f28c0f4f637c290f3a5428e7a404d5be621622ded25227eca20f3acd4a26b6d8,Tests_failed,79d7ba60417ed883f176a79a1d5096a72f883446be702f058f7a8397290e1ab0,Tests_passed,False,False
22,refs/heads/master,b27655c2c44b2978517a263fb78d48ef9309b250,8ff0868fe6cdd684ceb5881095660a6649618b5a,d1b7b51972707f95de9430c95a792e92f743eb70,,True,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/8ff0868fe6cdd684ceb5881095660a6649618b5a_d1b7b51972707f95de9430c95a792e92f743eb70_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/8ff0868fe6cdd684ceb5881095660a6649618b5a_d1b7b51972707f95de9430c95a792e92f743eb70_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/8ff0868fe6cdd684ceb5881095660a6649618b5a_d1b7b51972707f95de9430c95a792e92f743eb70_left_right.log'}",True,True,42,1556,False,f84b2df9bbe95a06e2d762f142d641416d5dd62bb75f4a16557408400d648fb1,Tests_failed,c46a4a439f9fa03ab6f6ce06a990cdaeafbf7f6a682e6464e31ca26c94f02e5b,Tests_failed,False,False
23,refs/heads/master,d1b7b51972707f95de9430c95a792e92f743eb70,c94187ca9242d9e158c707ce2bd8716e7e6dbcc9,1b78afdab0160bc356281547045adc028cf85672,,True,"{'base_left': 'cache/diff_analyzer/logs/reinert/JJSchema/c94187ca9242d9e158c707ce2bd8716e7e6dbcc9_1b78afdab0160bc356281547045adc028cf85672_base_left.log', 'base_right': 'cache/diff_analyzer/logs/reinert/JJSchema/c94187ca9242d9e158c707ce2bd8716e7e6dbcc9_1b78afdab0160bc356281547045adc028cf85672_base_right.log', 'left_right': 'cache/diff_analyzer/logs/reinert/JJSchema/c94187ca9242d9e158c707ce2bd8716e7e6dbcc9_1b78afdab0160bc356281547045adc028cf85672_left_right.log'}",False,True,4,26,False,c46a4a439f9fa03ab6f6ce06a990cdaeafbf7f6a682e6464e31ca26c94f02e5b,Tests_failed,763c157875f432990df406d86a97a094fc0312945f137fbdfe6c9d9c7d6a2596,Tests_failed,False,False
