idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/develop,61a4c45f72615d14fd08c4efa0a07543cc6706f9,c5a556fc4a46e5244b25f86a2e4aea392ddb2478,c663f49049c2c43c90c49ae9ca04a3b05a65d77e,,False,True,,,True,26,277,,,,False,False
3,refs/heads/develop,42abfffbbac69296be6446fc8eff211cd56b95a9,12584d92d5a0f06b39d563afc195c99e6af8628e,696be78cc465db9ec3a5cc2d3c769e01e758ec79,,False,True,,,True,23,374,,,,False,False
4,refs/heads/develop,12584d92d5a0f06b39d563afc195c99e6af8628e,931d0ed287eb2386d60921fa18e7d9e31447db2c,a05a3734b003c208210b50c8415ba383dd21616f,,False,True,,,True,9,83,,,,False,False
5,refs/heads/develop,931d0ed287eb2386d60921fa18e7d9e31447db2c,26b3f493506dd9c0a8cf440f3c10330ceb7ed546,71c0bf633472bbb72f1b5b6f10a83c35bcfc46d5,,True,False,Tests_failed,32fcc0eff20b53d82e7406a107d021b69c718b1cca3414e7f4be00c51acee614,True,4,44,False,Tests_failed,87aaed68e7c84e2ec9a2b1f661d3a73e959d59e11d2c0a76367b48cc81293c85,False,False
7,refs/heads/develop,5b7fad03afff7d603f2973c3e0f11587bdd3a001,fc0c46730cd441563ea1015d7ab5957c8eb1d06f,6e954ef609cb73a4617c5e64714f39a3b9d2d161,,False,False,,,True,4,6,,,,False,False
16,refs/heads/develop,d878cd7bede02400e5262f8502b093de5518c84d,d9b75d4acac3fecf9707cc019a43e56edd7fdb83,e67ee972b2411981bee6d5471c82175f66e1abbe,,False,True,,,True,29,693,,,,False,False
33,refs/heads/develop,d3ddccf47c06919b9d2023c9c666f997bc55052c,38ca036e5eeafe070742b377b33f99f0e98ca1aa,8a01758163239f947b4c26f03cb41a7f936ea6e6,,False,True,,,True,21,336,,,,False,False
39,refs/heads/develop,8745f8985d164bf4e62098eaea6bc0a1d538787a,93a452ef545be024da05525046255a012f2defe7,31c19e18fe8442fafec21a6c16bb4b1e8f08c76d,,True,True,Tests_failed,8f54a8f4e22690bc3671cecabf6682fffff45659a181b2b121e78d45b3c455ce,True,100,1497,False,Tests_failed,be8a36036a3cc92b854d78c4bfcc22604ebd3bbe373ee219f881df87472377c8,False,False
52,refs/heads/develop,9083a2bca5f42c062c72f13a3f9d7d2f5e66de43,a422f918b98b4e7feb3f5d1143e31d0541c25835,2b455eff6caad9eeaf103476715caee1da34cba8,,True,True,Tests_failed,6a5d7380655f35dad5198909d9cac8f49123ee71e69232d658b15026093b4e3c,True,52,1097,False,Tests_failed,84a56096b34696428d30156d261dd38c2e79f9ade44b1ca5cdba04bc736b5bff,False,False
59,refs/heads/develop,60e4fc758fc933d2a2fa2c97112c06ec2afabc22,991e9437a4fb06bdfcf966c29bad9b9084acd809,79548c5d9835ddbe693b11a6627976329c08e82a,,True,True,Tests_failed,0f48eb871a6d241521a4de20f3ec9be4e0703df62787cf8619959cdbe52ce0f3,True,517,26145,False,Tests_failed,c5e9a63aa6d6803642d6be180377f49b574f36f44ee29f7f3a025ca9c5b5cc61,False,False
61,refs/heads/develop,4ebf71278f5353da98dc684beddfc8c9eea8cf4e,4aa80f77f1ee1307a5dc8c1f39bc91882429879a,e4d11d56128a41882496bb87a41553ee2c393a5c,,False,True,,,True,54,3030,,,,False,False
62,refs/heads/develop,a8da5194ad09985b96705e0fbbfa1bea4a2342a6,bf0c58e2b1d16afd336e2bdee0fcb7377a13a751,db8ccb1a270e4e93678aa80420806f364996931a,,True,True,Tests_failed,42e8072c81e0cb6db32be1f59011dbb1cac52c03da6981b96368980555113ade,True,95,4046,False,Tests_failed,92e204f7c457b55fee10e5b24228105ae5c9cf655984f06d6f1ff03168072cc4,False,False
63,refs/heads/develop,db8ccb1a270e4e93678aa80420806f364996931a,497461c89ba920b9413744dbd0c83ec2fc1e069c,f324170e4105f8d7c02d15725db3d14bf2484ea7,,False,True,,,True,56,1221,,,,False,False
66,refs/heads/develop,0c5ba3eadd97edc4d883657d01d9c50ff1256ce1,32070c0c79746a073e0ddf458687208315c9f061,0a120ee589e471507026ccea0c9cb2f11fd09e3d,,False,True,,,True,18,284,,,,False,False
67,refs/heads/develop,b8519a2c0be89baf0cca946437f3ba7667d7d5e3,25324f76cf45801ef0e9d1a7f396a4052f3b639b,5ec46df89df23969d770b4cc13335930489301b8,,True,True,Tests_failed,a033dd2b7deff957d007f37be8537fd69c27861ef331ff249c4d15abb5f0d894,True,51,1482,False,Tests_failed,e85db0202a08784f28f086a5c74f28ad19e73e15a62f1b35b3eb7bb98180229c,False,False
68,refs/heads/develop,25324f76cf45801ef0e9d1a7f396a4052f3b639b,0e1884a37d68540c36f7fdf40e044c815b6464b0,ffae93bbeeec3e68998ebb01598fb7c132151837,,False,True,,,True,11,177,,,,False,False
70,refs/heads/develop,12c7b40b775cc9ad8a5a5c9e0bfd1cc33f297868,688952eb40b3d0c2011a38ddb32d92b4e0a7ea5c,5900c76ca323bbc670ab33c926df87f60cd8563c,,False,True,,,True,5,166,,,,False,False
75,refs/heads/develop,08d5ca2b0dbf55341f7515a97b9a64153481dc11,c9779ecbba55766db69e6d0abfdef88e0bf33584,49d4bcf389d883af80247c26eb0c4e498da4dab0,,True,True,Tests_failed,68ebd3f2fa09a78da819091e1e780db1093b02a1cdf511d273a1516c6496d413,True,312,13035,False,Tests_failed,6607537c2e78f8cc57e2e0a871fc5fc463d34d2f7dd39a2ab9f44c90c8fd9993,False,False
77,refs/heads/develop,f9473b1f3d9d2df30dbe458ac08b206ed11cf5ef,68bb578754c37d99dec4c0a03276bbad50505853,419a93974ce15ffcbd19ec784d7766826d60fc82,,False,True,,,True,40,3953,,,,False,False
78,refs/heads/develop,419a93974ce15ffcbd19ec784d7766826d60fc82,8045af81bf31166a5f910cf996a195f23b999b9e,0c2f203664ec7348c508cb5767c500182341f099,,False,True,,,True,11,48,,,,False,False
84,refs/heads/develop,7adc7759d90831a39ccd5a31fa9e27d049e41199,85086235b1176e524187c1348ab879b222e85489,b25f8a74de15e045132062137fd45fbfb27a0d64,,True,True,Tests_failed,a2d797099e2f7342e2274f9326dc145449423842c434f881ad1d9920183b4234,True,142,5078,False,Tests_failed,d038a53e9486309ed499cf9ba4936bc0fa773a142fbb401f4c0dc40e927dcd8d,False,False
85,refs/heads/develop,b13bdfc2ccd9a2a37d5e5c87581cc261dbc2719f,49e8c396087b55ef40f931c8162f0ae4fd0bfad1,ee1cb7631b8379b587a50de98a01d1a06b1a0770,,True,True,Tests_failed,a37434475103603f5f3b1228fddcc03946cdcae0e451f19e2f648609eb24edcd,True,5,87,False,Tests_failed,b69645a605cadb538719713b55958a6b30cd4e78dff7415201e9cb7644951bb8,False,False
