idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/heads/main,88ff010738dcb2c9e0726af7b6a7feb4daf1f333,48bd8a4074207eb787f4181462dafdcb757d27d3,4f29e53f0a4805f5a85c73d0bfa314606494611d,,True,True,Tests_failed,c381f8d2c28aa66a31af1ae98aadc2983b9015e2fe30e54dae234943543f01c5,True,525,4629,38880.0,6,False,Tests_failed,795575b13d3894a45ca9da8fc9d216751e8719e3c993205b7f18a929c9aca1e5,False,525,False
2,refs/heads/main,4f29e53f0a4805f5a85c73d0bfa314606494611d,f903b26fab4adbac7e707bb88261f180f250fcbb,c5413eb5efb75b694acae77d3e808b50050e7ce3,,True,True,Tests_failed,bb22aa566a79be18ea54648dc199867f645254487310e7527ca52642e0b518a7,True,616,4185,50562.0,5,False,Tests_failed,312322325b5971ada548867b46e061b9a41605a17a14d80bdf30689390ed517f,False,615,False
3,refs/heads/main,c5413eb5efb75b694acae77d3e808b50050e7ce3,da2386774e80852f512bee862f8b4df5623b7a3a,cd31596379af3fa9c74ace015972c6015c887b38,,True,True,Tests_failed,f5aeba05969a5db8796c22264097921ad0de6ea66c7094629ecfffbdb8306b11,True,293,1385,12065.0,4,False,Tests_failed,7cd4060a4468a53492051f3e8128fedbcdda950c013fc8f033d56e741275ff48,False,293,False
4,refs/heads/main,da2386774e80852f512bee862f8b4df5623b7a3a,ed1d169e33b62363a045ebea9b410f048cb2669a,a008db1787cbd40cc2316683d57f8dcc1d304f4a,,False,True,,,True,41,100,793.0,1,,,,False,41,False
5,refs/heads/main,14cecab828b7b2ee4aa3e1728dff84940404fb02,04e6279cd4bf329ded6069877c701d39ec455d11,6db0f39d613e6fb5c4fa224131969fed4d4d57ac,,True,True,Tests_failed,2ca7255c8254f52e742840a5cf94017dad8860fbebeaefecd33cec596ae3bdff,True,769,2773,17166.0,6,False,Tests_failed,959bd98770e5a14cd8ad3322dc08ba4674c6174b13cb520bf2f6e88ad43b3527,False,769,False
6,refs/heads/main,04e6279cd4bf329ded6069877c701d39ec455d11,b977b51748f8efee1bd10d4ebf8094c48cb51741,1c9ba6c4286e82c42c818e4999722111e5c244ab,,True,,Tests_failed,8e4d83e992cc0aee424bda951204305cc1da3ee52c758b3fb658827c1bd16997,True,162,1396,,2,False,Tests_failed,9670050cd2a73a2fa9854894add58abd009e895af013d078bb6ad5d1c0774bc0,False,162,False
7,refs/heads/main,b977b51748f8efee1bd10d4ebf8094c48cb51741,fae5f58d3db31d40a057873a424835b95a420773,f9f6ee4cd177f28424811670bc0f8d34784ead10,,True,True,Tests_failed,ed4c13f992b1133f49beffe88ba821081fc0afd78bb2bb315d048248de6ba217,True,312,2923,18934.0,4,False,Tests_failed,98db506207017d0c6b5930ed87993b0cbea5a9591b9a6cf3577357dfc2da7a80,False,312,False
8,refs/heads/main,fae5f58d3db31d40a057873a424835b95a420773,82c3891f53102534d57b4ff829c957b9a44d79bd,6895ac7933397f0c511b2ada5dd4a47af8caafaa,,True,True,Tests_failed,f4aae2c3e1216cbd114f28e5f7f6fcfb9e44ebb151215e22da7ae3e9694fc593,True,160,1181,8670.0,4,False,Tests_failed,5827d829ab99a4c1928d0f6bcdbbaba93a6d93648234226a5d7d9b6356e132e9,False,160,False
9,refs/heads/main,82c3891f53102534d57b4ff829c957b9a44d79bd,3e78a60ed3a63e461dcac5a808d63b50071b3203,ff2bf1c811bce451f10e0ef8a4a37ad0cafc8a9b,,True,True,Tests_failed,14f983e36a304e0a4b4deb64d7ff99bf85a72dc6a7169e90892af22ae1608c1f,True,290,1967,20963.0,5,False,Tests_failed,1015f5e8d1cbe5bfbf09ae8730c5826bb78cb8ed293cbbea842f22a0d230b027,False,290,False
10,refs/heads/main,3e78a60ed3a63e461dcac5a808d63b50071b3203,54e272279f793bc458312aeab5105779434513e3,71ca209a36edbff62ad75a37a8f9d5aefe5bf4d0,,True,True,Tests_failed,19b8490275ff256753ecb2be0ebdea5566eb50e2bb0193b1698d4ddeaad7a553,True,185,1225,14227.0,2,False,Tests_failed,1d36d796cbbe4067b7b64a131ecec11ee203d9a5229ad426f9673186210387a7,False,185,False
