idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/remotes/origin/pull/14,1d35f0d9ec15b6b1c6de06399bd2223767fb1091,4940ebde36ab31beeba2f28123286ab9a01f1c00,c47de6263b69e9f0c640b7768170714d6fed39c4,,False,False,False
2,refs/remotes/origin/pull/14,1ef077b1490d4b0d12b14db9e99ce3585b194257,99b7d6c05e1fd40a6355a04c4ebd543e9d2b1b67,c69d2c24b5e4e29d414c80744a9be57275b7a045,,False,False,False
