idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
1,refs/heads/master,079a76a66d8c3db23d6c604c3f29da9ae107151c,0aef799b1730fe77e4c483764097e032af5e85c3,7b7770587f299b99ee5b416d20b2372750d70ca8,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/0aef799b1730fe77e4c483764097e032af5e85c3_7b7770587f299b99ee5b416d20b2372750d70ca8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/0aef799b1730fe77e4c483764097e032af5e85c3_7b7770587f299b99ee5b416d20b2372750d70ca8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/0aef799b1730fe77e4c483764097e032af5e85c3_7b7770587f299b99ee5b416d20b2372750d70ca8_left_right.log'}",False,False
7,refs/heads/master,500ebb2d9a443d8c321a4fc6f177e9fa1d70691f,f74e1b5ec070b6a9c7bf943c146d82f252d9b359,c5b57e039c89cd2d364ddb95108f39807c9faa3b,,4,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/f74e1b5ec070b6a9c7bf943c146d82f252d9b359_c5b57e039c89cd2d364ddb95108f39807c9faa3b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/f74e1b5ec070b6a9c7bf943c146d82f252d9b359_c5b57e039c89cd2d364ddb95108f39807c9faa3b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/f74e1b5ec070b6a9c7bf943c146d82f252d9b359_c5b57e039c89cd2d364ddb95108f39807c9faa3b_left_right.log'}",False,False
9,refs/heads/master,7c78c6b59c95d939895e8f5f43d3974cb572ab04,c13e8c88bf1cafbdb9f04ba26a752a2487a4d08c,e908f79b652cda24ea2e66376be4bc3f03663951,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/c13e8c88bf1cafbdb9f04ba26a752a2487a4d08c_e908f79b652cda24ea2e66376be4bc3f03663951_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/c13e8c88bf1cafbdb9f04ba26a752a2487a4d08c_e908f79b652cda24ea2e66376be4bc3f03663951_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/c13e8c88bf1cafbdb9f04ba26a752a2487a4d08c_e908f79b652cda24ea2e66376be4bc3f03663951_left_right.log'}",False,False
10,refs/heads/master,c13e8c88bf1cafbdb9f04ba26a752a2487a4d08c,999a899a7b3b613a39762422e0e71e31fb69d06e,1d254ed901f3031478dea6aadeb07c7725aa6929,,12,175,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/999a899a7b3b613a39762422e0e71e31fb69d06e_1d254ed901f3031478dea6aadeb07c7725aa6929_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/999a899a7b3b613a39762422e0e71e31fb69d06e_1d254ed901f3031478dea6aadeb07c7725aa6929_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/999a899a7b3b613a39762422e0e71e31fb69d06e_1d254ed901f3031478dea6aadeb07c7725aa6929_left_right.log'}",False,False
12,refs/heads/master,60adcb1389a213ad779cfd187b7b8f8ed2a9d965,927ef1a3956fa52cfc55bcc4b33328598df7d8f6,08ae02681374ea48292f48859a56f3820944d88b,,12,13,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/927ef1a3956fa52cfc55bcc4b33328598df7d8f6_08ae02681374ea48292f48859a56f3820944d88b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/927ef1a3956fa52cfc55bcc4b33328598df7d8f6_08ae02681374ea48292f48859a56f3820944d88b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/927ef1a3956fa52cfc55bcc4b33328598df7d8f6_08ae02681374ea48292f48859a56f3820944d88b_left_right.log'}",False,False
13,refs/heads/master,927ef1a3956fa52cfc55bcc4b33328598df7d8f6,2d41330c129fe7016ea9c637e87bf7dbf95a1063,629144e58e716d6b99088d980a81632230da5e6d,,4,6,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/2d41330c129fe7016ea9c637e87bf7dbf95a1063_629144e58e716d6b99088d980a81632230da5e6d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/2d41330c129fe7016ea9c637e87bf7dbf95a1063_629144e58e716d6b99088d980a81632230da5e6d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/2d41330c129fe7016ea9c637e87bf7dbf95a1063_629144e58e716d6b99088d980a81632230da5e6d_left_right.log'}",False,False
14,refs/heads/master,2d41330c129fe7016ea9c637e87bf7dbf95a1063,9e3072bc660af440dbefac1383ff2fc1320dae1c,b01ac886ad7311b034934448950d2d9dd484e776,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/9e3072bc660af440dbefac1383ff2fc1320dae1c_b01ac886ad7311b034934448950d2d9dd484e776_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/9e3072bc660af440dbefac1383ff2fc1320dae1c_b01ac886ad7311b034934448950d2d9dd484e776_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/9e3072bc660af440dbefac1383ff2fc1320dae1c_b01ac886ad7311b034934448950d2d9dd484e776_left_right.log'}",False,False
16,refs/heads/master,8e4c3ce9d07bd96cdc42af65950938592eaab5d4,f5d2d07e056723da2306c349cf7e29a08985a765,aa35e24aa83e3f7ae1be5fb9c2a6505f227bceb7,,4,164,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/f5d2d07e056723da2306c349cf7e29a08985a765_aa35e24aa83e3f7ae1be5fb9c2a6505f227bceb7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/f5d2d07e056723da2306c349cf7e29a08985a765_aa35e24aa83e3f7ae1be5fb9c2a6505f227bceb7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/f5d2d07e056723da2306c349cf7e29a08985a765_aa35e24aa83e3f7ae1be5fb9c2a6505f227bceb7_left_right.log'}",False,False
17,refs/heads/master,999a899a7b3b613a39762422e0e71e31fb69d06e,99d1797c5c526aac6511288fa39391740488c776,aa35e24aa83e3f7ae1be5fb9c2a6505f227bceb7,,21,248,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/99d1797c5c526aac6511288fa39391740488c776_aa35e24aa83e3f7ae1be5fb9c2a6505f227bceb7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/99d1797c5c526aac6511288fa39391740488c776_aa35e24aa83e3f7ae1be5fb9c2a6505f227bceb7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/99d1797c5c526aac6511288fa39391740488c776_aa35e24aa83e3f7ae1be5fb9c2a6505f227bceb7_left_right.log'}",False,False
18,refs/heads/master,59aad9384a874db515857ff162196806b9612f35,ae91d651a2b8dc9392c7bbc90a7b1d01cf88d0e8,8d787703c9bb5d23e936c633233c0a7369cf74a9,,2,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/xtuhcy/gecco/ae91d651a2b8dc9392c7bbc90a7b1d01cf88d0e8_8d787703c9bb5d23e936c633233c0a7369cf74a9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/ae91d651a2b8dc9392c7bbc90a7b1d01cf88d0e8_8d787703c9bb5d23e936c633233c0a7369cf74a9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/xtuhcy/gecco/ae91d651a2b8dc9392c7bbc90a7b1d01cf88d0e8_8d787703c9bb5d23e936c633233c0a7369cf74a9_left_right.log'}",False,False
