idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/develop,c32808269779bb7a7a898244e723a3eee573f4e1,10dbecfcf5bcab8cc5e57758889496dcca33e6f7,f93130c5702d3e31ede8a2e96022fca93f3ddeaf,,False,True,,,True,13,21.0,,,,False,False
3,refs/heads/develop,96c26389cd0894e41b19991c5f2a94472fa941e0,f75406ea04e7224af614243a10644641384a4df2,9e684007c105b13ae3bd3a30ffa489e20228086f,,False,True,,,True,50,306.0,,,,False,False
6,refs/heads/develop,086befee8f989575cbe1f4f1e6c4ee9f6b44d960,6cfb35dbe93c8086b672ff9e30cc0c7253a9b1c1,69303cc1447ec5a8b4115eb3e1cc58a6bb283642,,False,True,,,True,337,14064.0,,,,False,False
7,refs/heads/develop,676c6b08a69d2f4722fa2ee6e2ecb79778ee1332,c4b6a2a303145edd94f6acc015857da8d2323121,29b2d178bfbabfe0e1a4ff1716d86034150a6a4a,,False,True,,,True,39,740.0,,,,False,False
8,refs/heads/develop,f647ecaffd2d0abb88573db4d4bff9aaa58f6898,ad20d636086c54d38c534323a9eb63c223de6ac2,c5b26cb2c79103b31955c7d40a03dc48081c5a12,,False,True,,,True,9,236.0,,,,False,False
11,refs/heads/develop,aed360cbe123253f749fc8664044c63a3ebdeb87,8239fc73001a510b3f438fb81ff2c835ade50e31,99ca412564a911014efd6d849ef196bf4ecfe895,,False,True,,,True,56,8135.0,,,,False,False
13,refs/heads/develop,e3cb6d2988dd07da19143976288e4c467000c257,8176188deab8c2cb95099f7f6d960f2d8c975a9c,25b479e427524fb5b9dc994d53f342c423bb9fa3,,True,True,Tests_failed,6adafd848b2b71bd65ff639e8be541fdef37a111a6289f9f6f1891899d79a713,True,748,54864.0,False,Tests_failed,545e7d76ba23530e7c355384f2a10e18d0b4e1ab17a68da877a29961687d1c4c,False,False
19,refs/heads/develop,928d34a33b69fb6f3701b91499e2f3e94094e71d,811b92a2c85112aa8fbf5f554eeff8a29616f4d9,530b9c3dcdeebc360b2d8b119920cb01bd8defd8,,False,False,,,True,15,245.0,,,,False,False
20,refs/heads/develop,e5ade2ff752dc9294222617b698aab9746320bc6,4a45bc48d4d8f08ec1c3a59f0ad9f591b9ca35bc,3ee2326f1beee8b700f05b2b506f5b5647aff720,,False,True,,,True,9,106.0,,,,False,False
21,refs/heads/develop,4a45bc48d4d8f08ec1c3a59f0ad9f591b9ca35bc,7a132dbf85e36dcd575b6847ead5e1063c2c2fa2,d4f3b062513b4567def92a56fcdda8be781cd9d7,,False,True,,,True,53,772.0,,,,False,False
23,refs/heads/develop,9be016fd5ebe8403089f1fdae35fc92244b86344,7f7f77530034dc6bfc7214f45af8254ee1ec1e86,cde0d1b441b17b1537a840a9bd5940b53f8f639d,,False,True,,,True,10,140.0,,,,False,False
24,refs/heads/develop,7f7f77530034dc6bfc7214f45af8254ee1ec1e86,a81b6ccb0efe7b6d3b3e18f6740e9e3d6ef7d218,ae923453ecc93658cf6c871ce002882452fca141,,False,True,,,True,9,140.0,,,,False,False
30,refs/heads/develop,2664d38748a5be4e66cf870fbcf0126e284d7f25,392409db60eb239bd4904a7bdd9e0912a087139e,dbc09d064ca242cc41955d2e249d56691c621e8d,,False,False,,,True,10,138.0,,,,False,False
32,refs/heads/develop,2616e7cc9f8b2b1951601bdf70f85c9f3d6a0972,881b0ed6e32024948e6d5b09cb327b561997c4b5,934814f8795d27585547324628e7cbdefe8d407b,,False,True,,,True,7,246.0,,,,False,False
33,refs/heads/develop,5e5200748385a8bacf40aa33b463729ff689cceb,58384e6f95aba41e3358cc2734428f6704100d13,6005093a175c1c6a050e6d0687703779c49fb4f4,,False,True,,,True,54,1314.0,,,,False,False
34,refs/heads/develop,480d664251e1e0b2f4c7c3d17f7a757f5aa9e7d6,71ee7a727de5e6bf57f52d63e41007c4b1e43093,2add726f7494dd0cec2d9b0602bfc57834e6a59a,,False,True,,,True,43,869.0,,,,False,False
37,refs/heads/develop,b29b585488bc5738b96b92f0a2eae93808b535b7,2f49e1d3a90fde1c6f5882b4ebcbd78dd31f5124,0b1dfe04ad68f36608bc008f0da393f03b556bc2,,False,False,,,True,80,4.0,,,,False,False
38,refs/heads/develop,2f49e1d3a90fde1c6f5882b4ebcbd78dd31f5124,ce5d81d1ca24b59f05d27be07aadb5ea45a9cd50,a528400fed3058d1c9397663400f1750d62d6149,,False,False,,,True,81,24.0,,,,False,False
40,refs/heads/develop,43b9cb5e643773c2d118d55b6b2fc009fca6b3a2,5869bb07b887ef1d0d67a40124ef284ce708e0db,ef9c41fb4f4fda470d6f4034b5636080af522318,,True,True,Tests_failed,63869e12df3117d47e292e26e338507274d33ad14fc121fcf6387e42a55ec42d,True,267,10917.0,False,Tests_failed,3b1ec943882b80eba8b1f9c8c928f2cba9d4f2b07096e9d9acf8bb72f70bf9b0,False,False
41,refs/heads/develop,e060f294f91bdd9c2865a7f94ceaad8be684921a,98efe73955da19e60c70014050efc2242931a428,021a2b6374265c981393e4c8d4b19f7a404af293,,False,True,,,True,52,373.0,,,,False,False
45,refs/heads/develop,15c6fc91c91dfd9a2bc89051d0b79ac5b007c752,ed8d05dd052de3d2a5cfc9bfae0aa34b2b87c1bc,4d7195d0f88a852c1805d1fd8c5c1ce83e58c072,,False,True,,,True,3,52.0,,,,False,False
47,refs/heads/develop,cdd65aa68a7f008de96764b709ff58df165ec32e,80fbe86a9c53df4be20927b9f588064d9184bb2c,9860833651f7f3134f59f89b98d3bc01ace9b846,,False,True,,,True,20,39.0,,,,False,False
75,refs/heads/develop,df1abcea4a447f69b0265781fb04ed5dce8cebb9,087acb772dc54a10cf80af03790925ced72bb9a1,db26b860f998f16c445213c01f3c973214a67db6,,False,True,,,True,33,1302.0,,,,False,False
83,refs/heads/develop,d6503dfde6e9c64b9b73cab5ef31975db0d992af,f8e8491836e31d3aeba36a174629535b7d415960,ea9aa66af603156c21ffe267fd09ebfa6cda9a3e,,False,True,,,True,8,280.0,,,,False,False
87,refs/heads/develop,5df85911cfb90999898e00ed679714fd12e55113,b237a5fc29747c3cbd6e90a9a3cfb08a780bcf9a,dddba8deba3df1c62d4f27d58f3b5e88b63bf6fb,,False,True,,,True,10,110.0,,,,False,False
88,refs/heads/develop,b237a5fc29747c3cbd6e90a9a3cfb08a780bcf9a,8ae23e4572d06f965740f204b285c03e431558bb,86fbd2189c977e1c0ed52ee9cea993fed057e4b4,,False,True,,,True,9,112.0,,,,False,False
99,refs/heads/develop,29bc10e08431cb18d5651d086c1cf4f826fe4a95,50a471e496920575a0d554d63ceecdcfeefeb2a7,d85234b7fdd762190ca97214db2858f74a091cff,,False,True,,,True,17,944.0,,,,False,False
103,refs/heads/develop,0424d68e7cb438aa1f8d12d4157b6237a3740a67,9062cefad152686b523d00b044ccd877b0187228,d612b69a86257fc59f175ba060798b606263398d,,False,True,,,True,31,650.0,,,,False,False
104,refs/heads/develop,9e1e610c1dc3a028574851221ae69e3aaf6a6788,ea190f8bcae5068ee5ab3729d46331706154078a,daa5a7b779108fa53b35e3435b1a2fc1bdf8b084,,False,True,,,True,21,797.0,,,,False,False
108,refs/heads/develop,9735233b6170562ec56df217281df6f081a1686f,de6156fe68e9173b26aa30d12dcc79144a02317d,ca7f5b49e7b828da9b0adf4bad513954e9fc38d2,,False,True,,,True,22,266.0,,,,False,False
115,refs/heads/develop,794ffd891107e060f007b8cd3ced8d6b5ea8f1ad,9569258983a4365a37b5087977f4b2f7dca1ec9d,f8f4875eaf5761c4dfddcbc3bd29aa4ee7e43e1b,,False,True,,,True,29,593.0,,,,False,False
130,refs/heads/develop,abf9d60c7530fc826e8dd7ccf052568e215a764e,065083702bf5a42c77880865615ac0f0b21dffff,45f98df8631801b2de37ba64fcf5fd7575f1b832,,False,True,,,True,17,225.0,,,,False,False
134,refs/heads/develop,028410039f85d6625ce5be263ab58c9d910f45e7,2dbfb00e7fd35916d4d5ba807cf225457d9ee255,c4b1be1cf92726e3575c9902bfb0036458494cd9,,False,False,,,True,6,85.0,,,,False,False
141,refs/heads/develop,f52552491cd3a6b81cb8dc403608ef73f6ee7801,fc240204c37d9228239f4e1cc232d7da85a07a0c,cb9457b90c7e51f10d32899822148436fd7ba51d,,False,True,,,True,77,2662.0,,,,False,False
143,refs/heads/develop,0adaf6b8b5806e5a85681fdc0b80fa2dec28c46b,82b7d9cf57a1e129590e6b9c37dabd1899b9622c,8fabf55d8f0a9eda383f353c5c4000fdfc40d0cc,,False,True,,,True,149,7532.0,,,,False,False
145,refs/heads/develop,34ede7035af6276c303acdcfcfb6b651fbfcee30,a693dbf232f7d3faa9a86e468c39566754c08754,748d21087a0cb6240b4a9f3e2189c7dce9d38b1b,,False,True,,,True,32,1925.0,,,,False,False
153,refs/heads/develop,82b7d9cf57a1e129590e6b9c37dabd1899b9622c,93a414a14b7675ba992655dd2a6676f2191690b4,eb2a75fb01ee641b87bcc2b2c892c16bffe7460e,,False,True,,,True,132,5137.0,,,,False,False
158,refs/heads/develop,7ae8c3610ac6315ec8d3438e7fc954eba3adac30,7c0258d23e94a772477059e985e63e7a4a800dfd,573a7361a7f8c0181951c10a0d0b904e2f2d8e53,,False,True,,,True,22,236.0,,,,False,False
166,refs/heads/develop,ff756e1adc801ade5ad52c1cf62f34a47f20f148,4eff6fa6ab8e7009b497574455f833c012b76e4a,2af831627a7dfd94f686bba0e88501be51471dcc,,False,True,,,True,13,2161.0,,,,False,False
168,refs/heads/develop,fabecfc36b0b0a710f38ca39fb2d90304145f594,bebd62e342394e5ec6380bc2da95b955a523c952,f5e277d0b7e6747dcaacbb881acb81d55e7587e7,,False,True,,,True,8,37.0,,,,False,False
170,refs/heads/develop,e629e6cd63cabba5bb3887da63e51f3e1ab9dcfb,25a52ee08ad2389e7d58736cbba57da3d3566194,86a05ecbb8b5488dca45b58725b525d10c2d0154,,False,False,,,True,5,15.0,,,,False,False
174,refs/heads/develop,5fcea29b3451cb1575a9c2292ff93c5dabf41e70,f911a1abaa3f70ef29ac8f073d472693a19cf174,1ab30b30ec3783fc623388104e9f23e5db74da98,,True,True,Tests_failed,15a3ebef3fe875f90b65cd807a503f465d499a8e5445287bba818b4aae7027bc,True,6,141.0,False,Tests_failed,3a860739de10d094300ad863532892dba1faaa8f7b811b95c7535940f9bf4fb2,False,False
179,refs/heads/develop,b684f090b077b4eafd146feae9f60a3b946ccb91,b3ffe35de3b98c9517b56006c4c1bc1bf507f663,2d027b2a81a30494f18c9dec52133734f5140276,,False,True,,,True,10,154.0,,,,False,False
187,refs/heads/develop,124929c76bccabf02015480fbbe7602e6dce1ecb,bf4a94f64ff0ab6e049f3a0c84c1c94476ed7746,8ffaf988150d5b8617e5780131628410ca46b5a9,,False,True,,,True,24,414.0,,,,False,False
189,refs/heads/develop,0d01b61492129e3fcc76b23df8cc8a3d911cad67,f11a840711b2548ab41159ccb4d8989e7f87199a,0f9f9ae9b6312246430f8252399c0164a95e4a2b,,False,False,,,True,4,9.0,,,,False,False
192,refs/heads/develop,6b5caa139860f9aea9de8e4453b42ea2e6e8b882,c422d3a72b70105ff2bd08cdcde2cebd0a1322a1,bfba4aa5e11af9c80a1779a7a7b73d6386d77b47,,False,True,,,True,12,400.0,,,,False,False
193,refs/heads/develop,c422d3a72b70105ff2bd08cdcde2cebd0a1322a1,66348c1da0225c2bc57d646b4d8f091ceb847821,bc554cb93e9618a0fcec2699f3dffeaf384f4d9f,,False,True,,,True,24,1578.0,,,,False,False
194,refs/heads/develop,66348c1da0225c2bc57d646b4d8f091ceb847821,a3657ab60695ede794ef61ed879e9304f626a2f4,aaff3586413d0b55ed47dedc57c525e3d29fe049,,False,True,,,True,30,2148.0,,,,False,False
197,refs/heads/develop,7431a1baaae6fb54f85ef21f4b92d36047216783,5bbc2c4ca65f438bcac3178dbab12d3beec178f1,dd65fb65a72bfce8eeaac0c21e2fb836f5fe6c16,,False,True,,,True,20,880.0,,,,False,False
198,refs/heads/develop,5bbc2c4ca65f438bcac3178dbab12d3beec178f1,d1d27d613ce699ec09c2d606aa7637cbdacf7bff,4fa72f031b30687eb23c052cc4f827942dc29bf6,,False,True,,,True,39,1354.0,,,,False,False
199,refs/heads/develop,d1d27d613ce699ec09c2d606aa7637cbdacf7bff,e4814d5d1b6b61b1aa1929cf6467dd9cf10f566c,13b2e677640c540343729c952402d174b5381f4c,,False,False,,,True,6,85.0,,,,False,False
200,refs/heads/develop,e4814d5d1b6b61b1aa1929cf6467dd9cf10f566c,1a0b68300e137e11891e6922f0994257f3ed4bce,d2c748ff08156e762cb72e22374bdcd8f45c99f4,,False,False,,,True,11,224.0,,,,False,False
201,refs/heads/develop,1a0b68300e137e11891e6922f0994257f3ed4bce,26d565fff385fc1a0fa696b14d8a8b7c6702bc0f,9b98b53f31d17dbd2250ec528994de1c8255891f,,False,True,,,True,30,651.0,,,,False,False
202,refs/heads/develop,26d565fff385fc1a0fa696b14d8a8b7c6702bc0f,fdf5d67122567829203e85ef7c7c41eff1cad0a4,041fa4baf307800d26b736806b78f4e9692c73f6,,False,False,,,True,7,60.0,,,,False,False
203,refs/heads/develop,fdf5d67122567829203e85ef7c7c41eff1cad0a4,7bc07b326ac09130fbf3d0d194b9ba9d2c0baddd,74367709d164e9efd91df4426d27bb5cc5b46ef6,,False,False,,,True,4,10.0,,,,False,False
204,refs/heads/develop,7bc07b326ac09130fbf3d0d194b9ba9d2c0baddd,359d3833ec156a6f2a63dcef14c94075d5d79d73,043f3a5e4b2535fbdd758283e69c851c60b3fb89,,False,False,,,True,3,8.0,,,,False,False
207,refs/heads/develop,d6b7aaece235987b0b93a6718df291fe8ec52711,479f597fd788891188144ff27a4de9fa55234a5f,11e0e62eb96ae3466c7b6ef441cae410061f4ce7,,False,True,,,True,24,558.0,,,,False,False
208,refs/heads/develop,479f597fd788891188144ff27a4de9fa55234a5f,186b14ee36387e67a73eb51d677c3f6805d5367c,93deea6a04e4807ad902b7f26ec0c6cceefbc03a,,False,True,,,True,21,427.0,,,,False,False
209,refs/heads/develop,186b14ee36387e67a73eb51d677c3f6805d5367c,fff8402de1f279d05005c447b3cddfb24d6d7593,8478c7705550062acffd3e9dc65c253bd3c74af3,,True,True,Tests_failed,40f99fe6c92c3ca27ba26e27a8ea16d12fa70c8eb147aa62f47feb4df089ea5b,True,20,423.0,False,Tests_failed,e487fe25ffbdc44b7ae19159513224f09c7c0ff983901c4119f50859083a8a2d,False,False
210,refs/heads/develop,fff8402de1f279d05005c447b3cddfb24d6d7593,1508e30e9ba9a5e59d3e8c3f6e9041f19069ff64,6382e83a93839ca7e9afcdff8e158ffc83505260,,False,True,,,True,10,71.0,,,,False,False
211,refs/heads/develop,1508e30e9ba9a5e59d3e8c3f6e9041f19069ff64,8379b9aea1a7681c3e4855f5c4b9108fc715924d,93a936dd04b7cb984b27805c4e78f76d4baca896,,False,True,,,True,7,55.0,,,,False,False
212,refs/heads/develop,8379b9aea1a7681c3e4855f5c4b9108fc715924d,a20b5c42ad272c37ae657fa93b1471f100f47295,c3364e4ed2d26483360c8f9dba329331efa0350a,,False,False,,,True,3,13.0,,,,False,False
217,refs/heads/develop,af06ad51970262b13931aae1bc238d4ab06659f9,e6ab8223be30701c29d0c3db91bac0ef74aa997c,bb8f2b3c927d4864b4db17241646afefa9aaea3b,,False,True,,,True,7,92.0,,,,False,False
219,refs/heads/develop,46bf47a34b5278637ee3b3890715e11bb268d704,0e5131aa51613d75b06dace4cc77370f1b4b4493,957f43787db130e11b0cbd36fbfe82eb9ec18d6e,,False,True,,,True,32,642.0,,,,False,False
220,refs/heads/develop,0e5131aa51613d75b06dace4cc77370f1b4b4493,bdd2ca591add7796855d5cca826a769f50dcdfb6,6168fadc5da801b73d34acbefcfad62d70c6232f,,False,True,,,True,24,493.0,,,,False,False
222,refs/heads/develop,f9384b6dff0e1b66fcb9885ef0c2d76e3bb2b9b3,ba61803a9428bc2ec7fe4e07b70ade7ac4c295ce,049caa870de218867fc73be8ac6b780a2db2eb78,,False,True,,,True,58,1844.0,,,,False,False
223,refs/heads/develop,ba61803a9428bc2ec7fe4e07b70ade7ac4c295ce,b97d08300f3711fdeb290c015c0878404ee48dbb,ab4e1d3856b554c02167698fcedb704ce901b408,,False,True,,,True,56,1760.0,,,,False,False
226,refs/heads/develop,dfb85b432d905882f47c068fa2af9f15ab88a8fe,e8a367a47cbebb746cab950992d746e83e195306,c3d83dbe75784828d33c6bbf7c8017ef5e623d53,,False,True,,,True,16,252.0,,,,False,False
227,refs/heads/develop,e8a367a47cbebb746cab950992d746e83e195306,4dfb34385d9ec300015910d52dce3d06a7aa754a,9207af56c58688f1dc1a2325168c0d7a799159b0,,False,True,,,True,249,17607.0,,,,False,False
228,refs/heads/develop,9207af56c58688f1dc1a2325168c0d7a799159b0,58cb1456ddaaef3ddcf575faebaa0e21c8456d00,0ba135509700d20b976a1d8cab761d069d557951,,True,True,Tests_failed,bec62267d8ce48a5961fc89abec32895f5c3cb9f79a652caf2a8ed8b98e1c231,True,45,1495.0,False,Tests_failed,5e7c67d1fce91bc2f68e53754612e5a8a3572cd1e99dc6fa60bd7914abdb6c21,False,False
230,refs/heads/develop,e3a98f7fcd74847596c40692807b9aa51d194fc4,3a90f31b8f78f554e9a745b9fa80c227e1f53abf,fddca95ac7be94d8d0c407c413ebf4723b61f950,,False,True,,,True,15,241.0,,,,False,False
231,refs/heads/develop,3a90f31b8f78f554e9a745b9fa80c227e1f53abf,d83068a9ff5d2a4ebce93473c81ed9d3317ab78d,cde9824122b9ba64c2ec4d1ace47eff55543c76d,,False,True,,,True,34,1619.0,,,,False,False
