idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,6b5bad419f705876ee6afd90ef7be15978472f77,c7642cd2742631721ade73d3cd46f80821a2b126,5e55299c7db453419de41546462e6c78d95be8a3,two initial commits,False,True,True,249,23208,False,,,,,,False
3,refs/heads/master,436901a572603e5c91c94121f0b7a7d6e4be6e7b,a1d4733bef573cacfea9dcc502e301ca3b688f9b,28655b1ed8ba84e7eb01de5251a2ee87e8a6a125,,False,True,True,352,18562,False,,,,,,False
4,refs/heads/master,a1d4733bef573cacfea9dcc502e301ca3b688f9b,2737da7118f9d137716dee596dbcad740ffca5c1,e96c4d6c510a122451c9e734e5a31636b92a62c1,two initial commits,False,True,True,332,15096,False,,,,,,False
5,refs/heads/master,efdee26174a1c7e72ced0bb23a2c5d2be5203727,1fd2dfc485e32af246a9711b89ac970517fc188c,b175318dae6b4240fe608a2348327ab597e2dfe6,,True,True,True,98,4069,False,Tests_failed,b38acde518ab394ce7757e80a6eaaff5e845ba282821fc0d8dbf04e8d7e1dded,False,Tests_failed,d59df095cbe801c09b2d81b73f02d6ed9c7b3d9d1c9686a59c2493c803d09cb2,False
6,refs/heads/master,1fd2dfc485e32af246a9711b89ac970517fc188c,bdfc63262baa70a495eca7c91b2fbdeb60fdc5c5,5b29b58bf194003d11bda30c3e59aafbfdb75c03,two initial commits,False,True,True,75,4545,False,,,,,,False
7,refs/remotes/origin/autoheli-dev,8b525e23773abf00d51bd55086fb24781ce52528,860c4ed1bbede9eeb2f7354f8b15205539da2376,6c55b90e9325ba2f56586e5bd8c054529e4bef0e,,True,False,True,6,279,True,Tests_passed,d568f343315ce56653ed19ce0f9f2b9bc70a3bd1d886f7e01dd084d8e264c2aa,True,Tests_passed,1e5129bbde22dadf2eb1a3e4521c037f432143852da03c159ab11011ee96a9a9,True
8,refs/remotes/origin/autoheli-dev,9c6ab38c9830f4c590fa8a580f56129e302b49b4,5bb5adcd9382567ac3cc800fa6ecebec82818ca9,bd3a5901d37783401adfd8e7ac63f7cea9fdb3e9,,False,False,True,4,87,False,,,,,,False
9,refs/remotes/origin/autoheli-dev,d8cc9db915bb7f2fd6a528df8c173d1c08407ec4,749d71d29f5e2109d744395ac371452d3e53d26a,d7ac67438b4894fe659d052451d89690ddc44da1,,True,True,True,13,606,True,Tests_passed,726d92b4178350acde3e24a7432e7fe303490b084cec6f579f4f67370afb0869,True,Tests_passed,2715556027cc8e037d2c518193feafac6679a0313e79981c996a000317ced594,True
10,refs/remotes/origin/autoheli-dev,749d71d29f5e2109d744395ac371452d3e53d26a,64e1a39a7234015a8897388121b92996653dd08e,c3ea6777ae1b2751eb130b1ba05f7a61de470c0b,,True,True,True,14,569,False,Tests_passed,3f792e77528ffd91fad7f922a68f565fdb13a3f5f316fb63edc67c5a3e400daf,False,Tests_failed,ef05ba43cafaef9cdc3ab6976d2f120a979278fae2653818773de66ecfda8d4c,False
