idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
66,refs/heads/main,981e0311705b2f83cabb82c9c9e098952960b248,6f91a456f15385e0c713bf52e99249b7679222e8,97764aca73b79d78f8544cb2d6355501efcd0d2f,,True,False,Tests_passed,40e771693455d585b91d111247e81286ae1d30baac020a32fc06be1f79842ea5,True,5,30,168,4,True,Tests_passed,138260e0ef7fb7cebe0f1d9e127da546ec05033e2ef378c0e6b2dfbcdd24f6b4,True,5,True,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,69dd05809a336ccfa9267c41766e292fcb17c00af23cfca504726a01a0350fb5,Tests_passed,40e771693455d585b91d111247e81286ae1d30baac020a32fc06be1f79842ea5,Merge_failed,2698bfdf2f5ff98ce559c3f9198dfead2708a992346732891ff2806461064ee2,Merge_failed,de65cc873cd172aef52247335ab474571833c1d47551cd906f1afc5a3f1fb7de,Tests_passed,40e771693455d585b91d111247e81286ae1d30baac020a32fc06be1f79842ea5,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Tests_failed,3f7d23125ba1076bf4fde17e81a2bb363d9f09806e299b689528f9f939d91fe6,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,956ffd1d37e639618923e589c0589939690c2371db56b434f0567bb2cac04525,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82,Merge_failed,7a1e8dbd2cce03a070e914a8553df9f0cf11198a32f33dc013daa1cfb7e87c82
