idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/develop,391d88c73b005effa560404ae35dcfcc39505af3,0b43e36924a4cada3e16f312748c0bdda4322358,485c6b5a4543956f6d7164b33d392df2907e4840,,False,False,False
